YEAR,MO,DY,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WD10M,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,WD50M,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,WS2M
2022,10,16,95.77,2.36,3.66,1.48,2.19,258.5,4.48,5.73,1.88,3.84,259.44,3.69,4.66,0.96
2022,10,17,94.95,3.41,5.23,1.87,3.38,260.31,5.75,7.75,3.59,4.16,260.44,2.71,4.41,1.49
2022,10,18,95.1,3.16,4.73,2.22,2.51,292.06,5.48,6.88,4.34,2.54,292.56,3.6,4.75,1.28
2022,10,19,95.56,3.21,5.12,2.06,3.05,260.56,5.59,7.28,3.95,3.34,262.44,2.68,4.61,1.28
2022,10,20,95.84,3.04,5.14,2.14,2.99,239.44,5.19,7.16,2.62,4.52,241.88,4.81,4.8,1.27
2022,10,21,96.22,2.16,2.69,0.46,2.23,230.38,3.47,5.04,0.62,4.42,232.56,4.69,4.63,0.93
2022,10,22,96.54,2.09,2.54,1.26,1.29,192.5,3.27,4.61,1.72,2.89,193.25,4.63,4.58,0.97
2022,10,23,96.6,1.94,2.88,0.67,2.21,143.44,3.12,4.59,0.88,3.7,128.56,3.19,4.43,0.93
2022,10,24,96.36,1.94,2.71,0.97,1.75,184.88,3.2,4.67,1.15,3.53,198.06,4.23,4.31,0.87
2022,10,25,95.99,2.12,3.17,1.4,1.77,190.44,3.5,5.44,2.12,3.31,191.38,3.93,4.36,0.92
2022,10,26,95.45,2.59,3.7,1.79,1.91,237.44,4.8,7.09,2.65,4.45,238.94,2.26,4.02,1.0
2022,10,27,96.51,3.26,4.48,2.31,2.17,153.31,5.64,7.45,3.98,3.46,138.81,4.4,4.41,1.37
2022,10,28,97.23,2.27,2.85,1.55,1.3,49.12,4.03,5.77,2.95,2.81,51.69,2.58,4.09,0.98
2022,10,29,97.14,1.97,2.38,1.55,0.84,72.81,3.06,3.88,2.53,1.34,73.81,3.92,4.17,0.91
2022,10,30,96.51,1.77,2.47,0.9,1.57,184.06,2.91,4.42,1.3,3.12,185.31,3.31,4.05,0.77
2022,10,31,95.97,2.52,4.33,1.59,2.73,208.12,4.51,5.93,2.85,3.08,209.44,1.16,3.72,1.02
2022,11,1,96.28,2.49,3.3,1.84,1.48,299.5,4.55,6.01,3.2,2.8,299.75,3.04,3.86,0.97
2022,11,2,96.92,1.55,2.73,0.25,2.48,158.94,2.52,4.7,0.32,4.38,159.5,2.2,3.82,0.65
2022,11,3,96.98,1.55,2.34,0.69,1.66,104.69,2.27,3.77,0.95,2.81,105.38,3.78,3.75,0.76
2022,11,4,96.83,2.41,3.71,1.4,2.31,194.38,4.35,6.53,1.97,4.56,194.19,3.36,3.8,1.04
2022,11,5,96.36,4.07,5.97,2.8,3.16,175.38,7.22,8.58,6.01,2.57,176.81,1.93,3.6,1.7
2022,11,6,96.39,3.62,4.98,2.02,2.96,186.19,6.16,8.07,4.76,3.31,188.31,1.45,3.48,1.64
2022,11,7,96.86,2.53,3.03,1.95,1.09,313.56,4.97,6.69,3.8,2.88,313.75,3.72,3.69,0.96
2022,11,8,97.54,3.3,4.75,2.26,2.49,91.75,5.77,7.3,4.67,2.64,77.88,3.8,3.84,1.38
2022,11,9,97.58,2.23,2.51,1.79,0.72,90.38,3.83,5.69,2.72,2.98,92.56,3.72,3.76,0.89
2022,11,10,96.86,1.98,4.14,0.56,3.58,164.75,3.25,5.58,0.9,4.69,165.75,2.75,3.65,0.88
2022,11,11,95.27,3.48,6.34,1.43,4.91,142.06,6.1,10.07,3.34,6.73,144.44,0.66,3.16,1.54
2022,11,12,95.09,3.13,4.76,0.91,3.86,268.94,5.51,8.67,1.23,7.45,269.75,2.81,3.34,1.34
2022,11,13,96.07,3.82,5.27,1.84,3.44,316.31,6.27,7.44,3.85,3.59,316.44,2.28,3.62,1.68
2022,11,14,96.84,1.74,2.43,0.4,2.03,188.5,2.99,4.27,0.27,4.0,189.69,3.61,3.65,0.69
2022,11,15,96.63,1.49,2.93,0.95,1.98,107.75,2.3,3.88,1.29,2.59,110.06,0.67,3.22,0.69
2022,11,16,95.93,2.49,3.3,1.89,1.4,290.19,4.67,5.27,3.23,2.05,290.19,2.31,3.39,0.91
2022,11,17,96.14,3.3,4.3,2.3,2.01,284.31,5.99,8.38,4.36,4.02,285.12,2.92,3.48,1.3
2022,11,18,96.34,2.9,4.77,1.95,2.82,261.31,5.17,7.33,3.35,3.98,263.06,3.1,3.4,1.15
2022,11,19,96.32,2.68,3.91,1.52,2.4,245.75,4.93,7.4,2.84,4.55,247.31,3.41,3.45,1.07
2022,11,20,96.59,3.87,5.95,0.55,5.38,302.31,6.5,10.07,0.8,9.27,301.75,3.61,3.55,1.66
2022,11,21,97.0,2.62,3.79,0.64,3.15,214.69,4.73,6.41,0.96,5.45,216.88,3.49,3.43,1.09
2022,11,22,96.84,2.48,2.98,0.84,2.14,257.5,4.49,6.02,1.14,4.88,258.25,3.46,3.41,0.91
2022,11,23,96.69,1.85,3.12,0.56,2.55,239.88,3.39,6.73,0.7,6.02,239.94,3.36,3.3,0.78
2022,11,24,96.73,1.96,3.32,0.42,2.9,161.69,3.35,5.95,0.54,5.41,161.94,3.15,3.23,0.84
2022,11,25,95.96,3.52,6.01,2.18,3.83,288.0,6.52,8.55,3.48,5.06,288.44,2.19,2.97,1.33
2022,11,26,96.18,2.43,2.91,1.55,1.38,247.0,4.33,5.88,1.95,3.93,248.19,3.25,3.24,0.88
2022,11,27,94.85,3.31,5.39,2.39,3.0,222.0,6.16,7.97,4.23,3.73,223.38,0.88,2.74,1.21
2022,11,28,95.41,3.16,4.73,1.77,2.97,301.44,5.6,7.73,2.7,5.03,301.31,2.09,2.95,1.24
2022,11,29,96.38,2.29,3.65,0.97,2.68,212.62,3.71,5.54,1.34,4.21,213.12,2.33,2.96,0.98
2022,11,30,95.67,4.54,8.1,2.35,5.75,232.69,7.95,11.47,4.41,7.06,233.75,1.29,2.81,1.88
2022,12,1,96.98,2.74,4.26,0.22,4.04,297.56,4.82,8.96,0.27,8.7,297.5,3.24,3.22,1.15
2022,12,2,97.14,2.51,3.67,1.44,2.23,176.56,4.35,6.05,2.17,3.89,179.81,2.78,3.0,1.02
2022,12,3,96.38,4.06,6.21,2.2,4.01,252.38,7.31,9.34,4.42,4.91,254.12,1.42,2.71,1.59
2022,12,4,96.49,1.48,2.81,0.3,2.52,248.25,2.62,5.53,0.65,4.88,250.62,2.56,3.09,0.59
2022,12,5,96.37,2.57,3.98,1.46,2.52,191.0,4.33,6.04,2.04,4.01,192.0,2.68,2.95,1.08
2022,12,6,96.39,2.64,4.17,1.83,2.35,199.25,4.64,5.91,3.38,2.53,200.25,0.79,2.45,1.01
2022,12,7,96.36,2.21,2.83,1.49,1.34,249.75,4.05,5.62,2.6,3.02,251.12,0.83,2.23,0.88
2022,12,8,96.64,1.82,2.44,0.89,1.55,163.56,3.72,5.66,1.4,4.27,164.19,1.14,2.69,0.67
2022,12,9,96.6,1.62,2.02,1.19,0.83,67.38,2.79,3.77,1.6,2.16,68.06,2.08,2.78,0.7
2022,12,10,96.66,1.45,1.91,1.09,0.84,123.44,2.22,3.01,1.49,1.52,126.06,0.99,2.65,0.63
2022,12,11,96.28,1.85,2.43,0.98,1.45,252.75,3.5,5.51,1.97,3.54,254.25,1.89,2.63,0.75
2022,12,12,96.43,2.66,4.09,1.94,2.15,271.75,4.77,5.66,3.98,1.68,271.56,1.1,2.89,1.05
2022,12,13,96.64,1.45,2.15,0.06,2.09,89.56,2.28,4.02,0.2,3.83,110.25,2.38,2.91,0.69
2022,12,14,96.28,1.44,2.08,1.07,1.02,132.62,2.26,3.33,1.34,1.99,133.81,1.26,2.69,0.65
2022,12,15,95.49,2.72,3.57,1.49,2.07,158.5,4.1,5.89,1.88,4.01,160.94,0.46,2.56,1.28
2022,12,16,95.08,2.75,3.06,2.24,0.82,278.5,5.18,6.0,4.22,1.78,279.06,1.56,2.79,0.95
2022,12,17,95.26,2.68,3.53,1.94,1.59,265.69,4.89,6.7,3.47,3.23,266.62,2.01,2.84,1.07
2022,12,18,95.91,3.12,4.66,2.06,2.6,293.06,5.37,6.73,3.42,3.31,292.81,1.64,2.86,1.32
2022,12,19,96.81,2.55,3.44,1.92,1.51,307.75,4.55,5.34,3.37,1.97,307.88,2.61,2.91,1.03
2022,12,20,97.15,1.23,1.85,0.01,1.84,232.31,1.87,2.94,0.16,2.78,240.81,2.74,2.84,0.65
2022,12,21,97.1,1.25,2.2,0.23,1.96,111.62,2.11,4.02,0.27,3.74,113.0,2.87,2.86,0.54
2022,12,22,95.82,2.1,4.14,1.09,3.05,110.81,3.73,5.73,1.88,3.85,113.06,0.65,2.62,0.88
2022,12,23,94.26,6.4,8.98,2.96,6.02,259.56,10.15,12.65,6.38,6.27,260.56,2.65,2.95,2.9
2022,12,24,95.35,4.21,4.95,3.16,1.79,266.25,6.85,8.84,5.55,3.28,268.25,2.69,2.92,1.7
2022,12,25,95.7,3.59,4.53,2.26,2.27,279.12,5.88,6.8,3.96,2.84,279.69,3.01,2.97,1.46
2022,12,26,96.4,1.84,2.41,1.21,1.2,234.69,2.88,3.57,1.47,2.1,237.19,2.14,2.9,0.91
2022,12,27,96.6,1.88,2.45,0.81,1.64,232.69,3.07,4.3,1.19,3.12,233.94,2.81,2.85,0.87
2022,12,28,96.68,2.58,3.23,1.86,1.37,221.06,4.7,6.66,2.67,3.98,222.19,2.77,2.86,0.98
2022,12,29,96.75,2.69,3.41,1.32,2.09,229.25,4.88,6.79,1.69,5.11,230.5,2.84,2.89,0.96
2022,12,30,96.61,2.86,3.47,1.98,1.48,221.44,5.58,7.15,2.59,4.55,221.81,2.81,2.81,0.98
2022,12,31,95.8,2.7,3.24,1.98,1.26,222.06,5.6,6.81,4.23,2.58,222.62,0.72,2.54,0.9
2023,1,1,95.91,2.45,3.1,1.38,1.72,269.0,4.27,5.96,2.55,3.41,270.38,2.76,2.83,0.9
2023,1,2,96.27,2.49,2.95,1.82,1.13,244.5,4.6,6.05,2.27,3.79,245.88,1.76,2.63,0.94
2023,1,3,95.75,3.27,4.43,2.46,1.96,219.94,6.27,7.78,4.92,2.86,221.75,1.36,2.18,1.26
2023,1,4,95.37,2.51,3.96,1.94,2.02,218.44,4.72,5.54,3.21,2.32,220.12,0.88,2.42,0.97
2023,1,5,95.68,2.38,3.98,1.52,2.45,263.12,4.16,6.03,1.87,4.16,263.56,2.75,2.93,1.03
2023,1,6,96.1,2.89,4.49,1.98,2.52,294.5,5.08,6.2,3.16,3.03,293.88,1.42,2.92,1.22
2023,1,7,96.58,2.32,2.95,1.79,1.16,305.25,4.11,6.41,3.16,3.24,305.19,2.92,2.97,0.95
2023,1,8,96.55,2.04,3.73,0.57,3.16,214.44,3.25,4.78,0.79,3.98,216.31,0.9,2.77,0.95
2023,1,9,95.95,3.2,4.82,2.09,2.74,297.62,5.52,6.77,4.02,2.74,297.62,3.16,3.12,1.35
2023,1,10,96.0,1.95,2.78,0.88,1.89,225.12,3.26,5.61,1.13,4.48,225.81,1.9,2.94,0.85
2023,1,11,96.16,1.93,3.22,0.57,2.64,179.31,3.23,4.83,0.79,4.04,180.31,1.27,2.74,0.88
2023,1,12,95.45,2.67,3.74,1.66,2.09,193.69,5.43,7.76,3.05,4.7,195.5,1.03,2.52,1.07
2023,1,13,94.96,4.69,6.35,2.68,3.67,308.06,7.66,8.8,5.42,3.38,308.69,2.69,3.05,2.2
2023,1,14,95.6,5.97,7.11,4.82,2.29,332.25,8.87,9.62,8.01,1.62,332.56,2.21,3.17,2.98
2023,1,15,96.19,4.46,5.88,2.71,3.17,332.94,6.83,8.46,5.77,2.69,333.56,3.38,3.35,2.2
2023,1,16,95.89,2.38,3.04,1.12,1.92,290.31,4.34,6.14,1.57,4.57,290.62,3.13,3.23,1.04
2023,1,17,95.02,2.72,3.21,2.22,1.0,241.75,5.2,6.27,3.79,2.48,243.06,1.62,2.83,0.99
2023,1,18,95.6,2.71,3.69,1.38,2.3,225.62,4.7,7.19,2.43,4.76,225.69,3.19,3.23,1.16
2023,1,19,95.22,3.12,4.92,1.59,3.33,184.12,5.84,9.62,3.19,6.43,186.81,0.89,2.73,1.33
2023,1,20,95.48,5.05,7.25,2.86,4.39,293.12,8.9,10.8,6.09,4.72,293.31,2.42,3.33,2.28
2023,1,21,96.34,2.09,3.54,0.36,3.18,253.0,3.81,5.95,0.61,5.34,252.56,1.88,3.35,0.89
2023,1,22,95.62,2.24,4.37,0.79,3.58,188.88,3.52,5.52,1.53,3.99,189.75,0.82,2.96,1.05
2023,1,23,95.37,4.29,7.05,1.21,5.84,297.88,7.29,9.91,2.19,7.71,297.88,2.09,3.32,1.93
2023,1,24,96.46,2.15,2.95,0.72,2.23,241.0,3.66,6.23,0.97,5.26,242.0,3.26,3.57,0.92
2023,1,25,95.47,2.8,3.83,1.58,2.26,160.12,5.02,8.1,3.19,4.91,161.88,0.5,3.04,1.22
2023,1,26,95.21,3.8,5.5,2.92,2.58,272.69,6.89,8.59,5.66,2.93,273.69,1.85,3.52,1.55
2023,1,27,96.17,2.98,3.97,2.25,1.72,251.25,5.38,6.53,4.61,1.92,252.31,2.69,3.71,1.25
2023,1,28,96.62,2.83,3.39,1.8,1.59,225.75,5.0,6.18,3.59,2.6,227.56,2.85,3.61,1.18
2023,1,29,96.43,2.59,3.45,2.12,1.34,222.44,4.87,6.09,3.8,2.3,223.88,0.96,3.37,0.99
2023,1,30,96.28,1.97,2.73,0.68,2.05,261.75,3.41,5.47,0.91,4.55,262.56,3.03,3.44,0.85
2023,1,31,96.33,1.8,2.74,0.9,1.84,112.88,2.92,5.33,1.25,4.08,184.5,0.84,3.29,0.86
2023,2,1,96.5,1.9,3.3,0.75,2.54,267.25,2.79,4.28,1.12,3.16,264.19,2.78,3.73,1.01
2023,2,2,96.12,1.62,2.65,0.62,2.03,231.31,2.8,5.53,0.96,4.57,234.19,2.19,3.8,0.74
2023,2,3,96.29,5.89,8.12,2.24,5.88,315.5,8.73,11.09,4.16,6.95,314.44,3.9,4.11,3.01
2023,2,4,97.22,3.17,4.87,0.47,4.4,230.19,4.7,7.16,0.7,6.45,232.88,3.88,3.95,1.68
2023,2,5,96.26,2.83,3.47,2.38,1.09,221.88,5.26,6.97,3.55,3.42,224.38,3.28,3.87,1.21
2023,2,6,96.19,3.57,6.41,1.45,4.95,327.19,6.01,8.71,2.19,6.52,327.31,3.21,3.95,1.59
2023,2,7,96.59,2.55,4.41,0.34,4.06,197.12,4.49,6.45,0.34,6.11,200.88,2.77,3.93,1.12
2023,2,8,96.59,2.42,3.15,0.68,2.47,242.38,4.34,6.72,1.08,5.64,242.5,3.52,3.95,1.0
2023,2,9,95.97,4.52,7.22,2.43,4.79,190.25,8.05,11.14,4.55,6.59,192.56,2.1,3.69,2.12
2023,2,10,96.05,4.07,5.46,2.88,2.59,295.62,7.29,9.9,5.11,4.79,295.12,3.87,4.21,1.85
2023,2,11,96.69,2.49,4.7,1.22,3.48,215.25,4.16,8.26,1.38,6.87,213.31,3.82,4.45,1.19
2023,2,12,95.66,3.63,5.47,1.33,4.14,157.69,5.36,7.77,2.48,5.28,158.75,0.59,4.05,1.86
2023,2,13,95.12,3.67,4.42,2.62,1.8,292.88,7.08,9.41,4.62,4.79,294.06,2.83,4.41,1.45
2023,2,14,96.04,2.55,3.74,1.09,2.66,224.88,4.54,7.55,1.32,6.23,225.81,4.26,4.4,1.1
2023,2,15,95.95,3.76,5.79,2.58,3.2,213.81,6.64,8.13,5.15,2.98,216.0,3.48,4.3,1.68
2023,2,16,95.8,3.1,5.09,2.04,3.06,226.0,5.66,8.6,3.65,4.95,227.31,0.73,3.72,1.3
2023,2,17,95.33,5.73,8.2,2.42,5.78,272.25,8.88,11.0,5.04,5.96,272.12,2.08,4.22,2.88
2023,2,18,96.87,2.61,5.31,1.59,3.72,267.06,4.23,8.57,2.26,6.31,268.75,4.84,4.78,1.27
2023,2,19,96.32,3.52,6.34,1.79,4.55,208.69,5.88,8.8,3.12,5.67,211.38,4.38,4.63,1.65
2023,2,20,95.15,2.77,4.27,2.2,2.07,238.75,5.08,6.22,3.45,2.77,241.38,2.34,4.2,1.14
2023,2,21,94.93,4.06,8.2,1.65,6.55,277.12,6.95,12.12,2.85,9.27,277.38,4.03,4.62,1.88
2023,2,22,95.66,2.31,4.1,0.59,3.52,175.69,3.89,6.32,0.8,5.52,178.06,2.48,4.19,1.05
2023,2,23,95.58,3.39,4.91,2.26,2.66,248.19,6.32,8.25,3.84,4.41,249.75,4.18,4.61,1.43
2023,2,24,96.82,4.59,7.03,1.91,5.12,280.81,7.74,10.62,4.32,6.3,280.06,4.34,5.03,2.19
2023,2,25,96.66,2.05,3.55,0.71,2.84,176.38,3.3,4.93,1.23,3.7,181.38,1.56,4.59,1.04
2023,2,26,95.73,2.95,4.84,1.67,3.16,274.06,4.8,7.11,2.51,4.61,275.69,4.63,5.01,1.36
2023,2,27,95.07,3.54,6.39,0.95,5.45,201.56,5.34,8.51,1.29,7.22,204.38,1.71,4.41,1.8
2023,2,28,94.98,3.87,5.81,2.07,3.74,260.19,6.59,8.95,3.32,5.63,259.88,4.59,5.09,1.73
2023,3,1,95.79,3.36,5.77,1.38,4.39,170.31,5.34,7.45,2.33,5.12,172.25,4.55,4.94,1.63
2023,3,2,95.16,2.85,3.71,1.94,1.77,286.75,5.41,7.94,3.46,4.48,286.94,2.24,4.92,1.16
2023,3,3,95.1,3.79,6.75,1.81,4.93,117.44,5.83,9.62,3.14,6.48,119.69,0.69,4.48,1.83
2023,3,4,94.98,5.97,8.39,2.34,6.05,293.88,9.8,13.66,4.88,8.79,294.69,5.15,5.41,2.84
2023,3,5,96.38,2.97,4.36,2.09,2.27,297.75,4.97,6.09,3.07,3.02,297.69,5.27,5.3,1.28
2023,3,6,96.09,2.46,3.9,0.72,3.19,135.81,4.08,6.66,0.92,5.74,139.88,5.0,5.28,1.12
2023,3,7,95.76,5.58,7.73,3.2,4.53,324.38,8.9,10.64,6.36,4.29,323.94,4.17,5.51,2.67
2023,3,8,96.62,4.74,6.19,2.77,3.42,336.0,7.48,9.18,5.95,3.23,336.69,5.65,5.69,2.31
2023,3,9,96.49,2.41,2.93,1.85,1.08,183.62,3.99,5.81,2.48,3.33,211.94,5.49,5.61,1.11
2023,3,10,95.42,3.21,4.87,1.68,3.18,195.69,5.6,9.48,3.57,5.91,197.56,1.43,5.2,1.42
2023,3,11,95.43,4.57,7.05,2.05,5.0,328.75,7.44,9.78,4.37,5.41,329.12,3.54,5.75,2.19
2023,3,12,95.61,2.32,3.84,0.92,2.91,170.81,3.36,4.94,1.47,3.47,173.31,1.09,5.43,1.17
2023,3,13,95.36,2.7,5.03,0.69,4.34,277.75,4.41,8.5,1.07,7.43,277.69,2.75,5.47,1.3
2023,3,14,95.65,6.66,8.32,4.2,4.12,304.31,10.12,11.32,7.99,3.33,305.06,4.53,5.99,3.3
2023,3,15,96.2,5.77,7.58,2.89,4.69,314.88,8.88,10.75,5.75,5.0,315.44,6.27,6.22,2.8
2023,3,16,96.04,2.88,3.64,1.77,1.87,232.88,5.31,7.6,2.15,5.45,235.0,5.98,6.08,1.25
2023,3,17,94.97,4.0,6.23,2.14,4.09,235.38,6.67,8.7,4.22,4.48,237.25,2.29,5.47,1.84
2023,3,18,95.33,4.2,5.66,2.89,2.77,297.25,6.93,8.29,5.77,2.52,296.38,5.64,6.22,1.97
2023,3,19,96.26,4.27,5.32,2.38,2.95,307.75,6.55,8.47,4.85,3.62,307.56,6.47,6.47,2.06
2023,3,20,96.76,1.77,2.53,0.88,1.66,250.0,2.77,5.08,1.01,4.08,253.81,6.52,6.48,0.86
2023,3,21,97.0,2.45,3.04,0.34,2.7,222.0,4.47,7.11,0.44,6.67,222.88,5.94,6.36,1.02
2023,3,22,96.69,3.09,4.95,2.15,2.8,212.38,5.32,6.99,3.63,3.35,214.56,3.82,5.95,1.38
2023,3,23,95.77,4.11,6.75,1.91,4.84,235.88,7.02,10.37,3.83,6.54,238.75,4.31,5.77,1.84
2023,3,24,95.59,2.16,3.77,0.59,3.19,128.31,3.05,5.15,0.34,4.82,146.75,1.26,5.77,1.13
2023,3,25,95.13,3.84,5.7,2.49,3.2,193.5,6.38,9.7,3.4,6.3,195.88,2.83,6.11,1.73
2023,3,26,95.79,2.77,3.79,1.08,2.71,235.38,4.81,8.02,2.03,5.98,234.62,6.65,6.61,1.19
2023,3,27,95.66,2.36,3.75,0.92,2.83,193.06,4.3,7.16,1.15,6.02,195.62,3.79,6.07,1.02
2023,3,28,96.13,2.03,4.09,0.03,4.07,227.5,3.49,5.61,0.28,5.33,234.31,4.34,6.22,0.9
2023,3,29,96.3,2.32,3.31,0.86,2.45,278.44,4.35,7.11,1.39,5.72,264.56,6.3,6.58,0.96
2023,3,30,96.71,2.07,2.93,1.12,1.8,212.5,3.66,6.23,1.88,4.35,224.06,6.7,6.71,0.89
2023,3,31,96.21,3.84,6.28,1.79,4.49,200.19,6.05,9.41,3.07,6.33,203.0,1.86,6.08,1.82
2023,4,1,94.75,6.43,8.84,3.35,5.49,247.75,10.3,13.83,5.24,8.59,249.38,4.8,6.41,3.01
2023,4,2,95.86,3.05,5.86,1.22,4.64,256.0,4.88,10.22,1.88,8.35,253.69,5.88,6.97,1.43
2023,4,3,95.96,3.46,5.44,1.71,3.73,193.94,5.68,7.68,3.15,4.54,196.25,5.72,6.75,1.58
2023,4,4,95.91,2.52,3.09,1.74,1.34,213.06,4.7,6.47,2.27,4.2,217.0,6.67,6.72,1.05
2023,4,5,96.18,3.32,5.02,2.0,3.02,210.25,5.92,8.06,2.65,5.41,211.81,5.43,6.34,1.45
2023,4,6,96.44,2.7,4.99,1.64,3.35,263.88,4.47,7.41,2.63,4.77,264.62,3.58,5.81,1.18
2023,4,7,97.1,2.38,4.33,0.71,3.62,249.12,3.84,5.84,1.1,4.73,221.0,1.41,6.7,1.11
2023,4,8,97.23,2.46,3.91,1.4,2.52,69.5,4.16,5.84,2.2,3.64,69.88,4.13,7.08,1.1
2023,4,9,97.23,2.2,2.84,1.09,1.75,73.5,3.31,5.0,1.66,3.34,72.06,7.33,7.29,1.04
2023,4,10,97.21,2.12,2.62,1.37,1.25,194.0,3.52,5.63,1.42,4.21,194.75,7.38,7.35,0.86
2023,4,11,96.66,2.77,3.27,2.02,1.26,288.44,5.1,6.55,3.18,3.37,288.94,7.26,7.31,1.08
2023,4,12,96.1,2.91,4.26,2.12,2.13,287.69,5.15,6.47,3.95,2.52,288.81,6.99,7.17,1.17
2023,4,13,95.91,2.6,3.21,0.75,2.46,247.69,4.91,6.77,1.0,5.77,248.75,7.15,7.33,0.99
2023,4,14,95.68,2.69,4.83,1.35,3.48,207.81,4.77,6.7,1.66,5.04,208.69,4.99,6.96,1.1
2023,4,15,95.55,1.66,2.46,1.12,1.35,274.56,2.82,5.49,1.59,3.9,275.38,4.8,6.85,0.72
2023,4,16,95.26,3.16,5.34,0.84,4.51,224.5,5.25,8.27,1.1,7.16,224.81,4.6,6.83,1.38
2023,4,17,94.98,4.13,6.18,2.31,3.86,268.94,6.91,8.93,4.88,4.06,269.62,5.22,7.46,1.81
2023,4,18,95.38,4.4,7.02,2.34,4.69,275.19,7.67,10.18,4.46,5.72,275.81,7.39,7.67,1.84
2023,4,19,96.16,2.02,2.98,0.66,2.33,263.19,3.26,4.48,1.1,3.39,263.0,7.58,7.57,0.96
2023,4,20,96.28,2.7,4.2,1.22,2.98,243.69,4.91,6.99,1.64,5.35,244.38,7.22,7.41,1.12
2023,4,21,95.83,3.3,5.53,1.3,4.23,220.44,5.91,7.77,1.85,5.92,221.0,6.84,7.35,1.37
2023,4,22,95.29,3.55,6.14,1.89,4.25,234.75,5.7,8.71,3.65,5.06,235.62,2.61,7.04,1.55
2023,4,23,95.74,3.01,4.12,2.02,2.1,293.31,5.07,6.16,4.35,1.8,292.44,5.42,7.46,1.3
2023,4,24,96.15,2.41,2.95,1.9,1.04,312.0,4.2,5.86,2.94,2.92,311.19,6.79,7.76,1.02
2023,4,25,96.41,1.9,2.46,0.98,1.47,252.25,3.23,4.66,1.52,3.16,253.88,6.32,7.74,0.82
2023,4,26,96.27,2.1,3.1,1.09,2.01,210.94,3.24,4.13,2.1,2.03,214.06,5.17,7.36,1.01
2023,4,27,96.11,2.05,3.26,1.21,2.05,184.25,3.46,5.52,1.09,4.43,185.44,5.87,7.27,0.91
2023,4,28,95.46,4.18,6.01,1.63,4.38,82.12,6.15,9.16,2.38,6.77,84.88,1.84,7.54,2.0
2023,4,29,95.12,2.16,3.84,1.08,2.77,237.19,3.66,5.37,1.61,3.76,238.88,5.32,7.46,1.01
2023,4,30,94.0,2.98,5.48,0.34,5.14,233.12,5.01,9.05,0.52,8.53,233.19,2.43,7.33,1.34
2023,5,1,94.01,4.66,6.41,2.74,3.67,243.06,7.8,9.29,5.87,3.42,246.0,3.05,7.86,2.04
2023,5,2,94.21,4.04,5.91,2.09,3.82,268.5,7.16,9.02,4.9,4.12,269.69,3.08,7.94,1.71
2023,5,3,94.62,4.04,5.7,1.73,3.96,289.38,6.7,8.2,3.75,4.46,289.94,4.63,8.04,1.77
2023,5,4,95.7,3.06,4.22,1.64,2.58,321.62,5.31,7.81,3.59,4.22,321.62,4.7,7.89,1.31
2023,5,5,96.47,1.82,2.38,1.0,1.38,203.56,3.23,4.95,1.3,3.64,230.25,7.51,8.05,0.74
2023,5,6,96.64,1.28,2.22,0.44,1.77,128.69,1.98,4.29,0.66,3.63,136.38,7.46,7.92,0.62
2023,5,7,95.92,2.28,4.51,1.12,3.39,247.06,4.04,6.48,1.52,4.95,249.88,3.7,7.04,0.91
2023,5,8,95.56,2.61,3.92,1.59,2.34,234.44,4.46,5.85,3.23,2.62,234.94,6.96,7.73,1.11
2023,5,9,95.78,1.84,4.5,0.36,4.14,116.12,2.84,5.7,0.55,5.15,131.31,2.97,7.45,0.87
2023,5,10,96.41,1.4,2.41,0.43,1.97,150.56,2.13,4.72,0.14,4.59,149.69,7.11,7.24,0.64
2023,5,11,96.4,1.44,2.29,0.45,1.84,218.94,2.28,4.58,0.58,4.0,224.25,6.74,7.5,0.71
2023,5,12,96.28,1.55,2.24,0.34,1.91,180.88,2.65,4.56,0.26,4.3,240.06,6.39,7.64,0.64
2023,5,13,96.2,1.9,4.66,0.59,4.07,221.31,3.19,6.0,1.04,4.96,223.06,2.87,7.39,0.87
2023,5,14,96.57,1.89,2.55,1.19,1.37,122.19,3.27,5.14,1.48,3.66,105.5,7.47,8.0,0.83
2023,5,15,96.67,1.87,2.92,0.31,2.61,151.56,3.41,5.78,0.45,5.33,156.44,5.39,7.99,0.84
2023,5,16,95.4,2.02,3.73,0.8,2.93,256.19,3.45,5.73,1.46,4.27,256.56,3.84,7.64,0.91
2023,5,17,95.39,3.05,4.12,1.95,2.19,254.5,4.89,5.77,3.91,1.85,253.69,7.14,7.94,1.34
2023,5,18,96.54,2.62,3.73,1.95,1.78,126.5,4.32,5.09,3.29,1.8,128.75,6.13,7.63,1.18
2023,5,19,96.59,2.62,4.01,1.09,2.92,158.44,4.27,5.49,2.02,3.48,159.81,5.49,7.87,1.2
2023,5,20,95.97,2.2,3.11,1.27,1.84,244.0,3.61,4.94,2.49,2.45,246.75,6.13,7.91,1.0
2023,5,21,96.15,2.82,4.13,2.12,2.01,337.0,4.97,6.22,3.73,2.49,337.81,8.24,8.25,1.23
2023,5,22,96.44,2.38,2.77,1.93,0.84,174.12,4.18,5.8,2.43,3.37,174.69,6.53,7.16,1.02
2023,5,23,96.68,2.19,3.48,0.44,3.05,113.88,3.36,4.66,0.54,4.12,115.25,5.7,7.14,1.03
