YEAR,MO,DY,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,WS2M,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WD10M,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,WD50M
2022,11,17,3.56,3.6,0.88,101.34,2.8,4.1,1.95,2.15,296.31,5.32,6.59,4.34,2.26,297.62
2022,11,18,3.63,3.58,0.77,101.63,2.46,3.69,1.83,1.86,258.88,4.72,6.59,2.34,4.25,259.81
2022,11,19,3.37,3.38,0.65,101.57,1.87,2.78,0.68,2.1,269.69,3.61,5.82,0.93,4.89,269.0
2022,11,20,3.62,3.64,0.93,101.84,2.97,4.12,1.83,2.29,248.69,5.62,7.58,3.95,3.63,248.81
2022,11,21,3.58,3.52,0.76,102.31,2.27,3.12,1.48,1.65,153.38,4.36,6.66,2.14,4.52,153.69
2022,11,22,3.52,3.46,0.65,101.98,1.74,2.75,0.38,2.38,230.25,3.23,5.55,0.59,4.95,232.0
2022,11,23,3.5,3.45,0.77,101.73,1.98,2.69,0.86,1.83,179.44,3.62,6.02,1.28,4.75,179.31
2022,11,24,3.05,3.23,0.61,101.83,1.57,2.69,0.38,2.31,99.12,2.91,5.8,0.52,5.27,101.44
2022,11,25,1.82,3.04,0.7,100.95,2.3,3.6,1.39,2.21,275.12,4.55,7.84,2.05,5.8,275.69
2022,11,26,3.33,3.35,0.64,101.28,2.18,2.79,1.53,1.27,257.69,4.31,6.28,1.95,4.34,258.81
2022,11,27,0.61,2.82,1.16,99.92,3.7,6.27,2.09,4.19,202.75,6.99,10.26,4.54,5.72,204.62
2022,11,28,2.68,3.08,0.84,100.38,2.76,4.13,1.91,2.23,244.81,5.31,6.37,4.6,1.77,245.25
2022,11,29,2.86,3.1,0.55,101.55,1.82,2.73,0.67,2.06,97.38,3.59,6.3,0.9,5.4,98.44
2022,11,30,1.09,2.75,0.92,100.75,3.21,5.09,1.61,3.48,220.31,6.3,9.65,3.52,6.12,221.88
2022,12,1,3.31,3.32,0.93,102.18,2.56,3.67,1.05,2.62,254.62,4.45,7.36,1.41,5.95,255.31
2022,12,2,3.15,3.14,0.84,102.46,2.27,2.9,1.12,1.77,170.0,4.1,6.32,1.52,4.8,170.69
2022,12,3,0.95,2.63,1.01,101.56,3.45,5.29,2.44,2.85,228.56,6.7,9.11,5.12,3.98,230.19
2022,12,4,2.92,3.13,0.65,101.65,1.91,2.61,0.59,2.02,170.0,3.52,5.55,0.83,4.73,155.0
2022,12,5,2.63,3.08,0.68,101.61,1.58,2.44,0.23,2.2,144.12,2.53,4.4,0.31,4.09,144.94
2022,12,6,0.93,2.57,0.45,101.55,1.44,2.4,0.04,2.35,133.38,2.95,5.16,0.12,5.04,133.75
2022,12,7,0.59,2.51,0.65,101.43,2.25,3.37,1.82,1.54,221.56,4.58,5.37,3.63,1.73,222.88
2022,12,8,1.59,2.8,0.59,101.6,2.03,2.5,1.32,1.18,91.94,4.18,5.53,2.71,2.83,92.75
2022,12,9,2.56,2.88,0.69,101.68,2.18,2.95,1.57,1.38,34.62,4.31,5.49,3.31,2.18,35.12
2022,12,10,1.36,2.87,0.49,101.8,1.52,1.95,0.91,1.04,39.44,3.02,4.06,1.97,2.09,41.19
2022,12,11,1.96,2.79,0.5,101.39,1.33,2.23,0.34,1.88,182.06,2.38,5.22,0.48,4.73,182.25
2022,12,12,1.52,2.93,0.8,101.52,2.52,4.02,1.98,2.04,263.12,4.87,6.0,3.34,2.66,263.62
2022,12,13,2.23,2.99,0.66,101.83,1.73,2.59,0.42,2.16,141.06,3.06,5.26,0.52,4.73,141.06
2022,12,14,1.48,2.81,0.5,101.48,1.12,1.99,0.41,1.59,220.06,1.91,3.59,0.52,3.08,220.0
2022,12,15,0.48,2.47,1.18,100.49,3.06,5.2,0.22,4.98,173.81,4.84,8.23,0.51,7.73,171.88
2022,12,16,2.62,2.93,1.0,100.15,2.89,3.66,2.29,1.38,268.25,5.08,6.02,3.84,2.19,269.94
2022,12,17,2.77,2.94,0.82,100.43,2.45,3.59,1.84,1.77,252.75,4.42,5.44,2.88,2.56,253.56
2022,12,18,2.41,2.96,0.86,101.06,2.73,4.12,2.14,1.98,299.12,5.23,6.27,3.55,2.73,300.12
2022,12,19,2.7,3.03,0.68,102.06,2.15,2.67,1.39,1.28,245.19,4.2,6.16,2.66,3.51,246.19
2022,12,20,2.73,2.94,0.6,102.43,1.48,2.34,0.77,1.59,168.88,2.66,4.99,0.98,4.02,169.0
2022,12,21,2.92,2.91,0.64,102.32,1.81,2.48,1.11,1.38,52.75,3.51,5.93,1.59,4.33,53.44
2022,12,22,0.38,2.71,0.66,100.72,2.09,3.55,0.57,2.98,102.88,3.85,6.14,1.07,5.08,110.81
2022,12,23,2.81,2.99,2.45,99.62,6.45,8.74,3.44,5.3,250.12,9.95,12.65,5.24,7.41,251.38
2022,12,24,3.14,3.09,1.66,100.91,4.42,5.77,2.33,3.45,261.06,6.98,8.7,4.7,3.99,262.06
2022,12,25,3.17,3.13,0.85,101.11,2.73,3.75,2.32,1.43,257.44,5.05,6.02,3.62,2.39,258.31
2022,12,26,2.53,3.11,0.55,101.76,1.6,2.41,0.27,2.14,245.31,2.9,5.13,0.14,4.99,232.88
2022,12,27,2.98,2.95,0.51,101.87,1.48,2.39,0.48,1.91,185.75,2.91,5.52,0.62,4.9,186.81
2022,12,28,3.0,3.01,0.72,101.98,2.24,2.99,1.59,1.41,208.5,4.45,7.18,2.01,5.18,208.94
2022,12,29,3.08,3.04,0.76,102.02,2.52,3.07,1.78,1.28,215.88,5.2,7.3,2.82,4.48,216.69
2022,12,30,2.98,2.94,0.63,101.79,2.3,2.96,1.29,1.68,197.5,5.05,7.1,1.55,5.55,198.19
2022,12,31,0.62,2.61,0.56,100.86,2.02,2.77,1.56,1.22,209.5,4.24,5.73,2.64,3.09,209.75
2023,1,1,2.89,2.86,0.59,100.93,2.05,2.62,1.29,1.34,249.69,3.94,6.38,1.83,4.55,250.31
2023,1,2,2.6,2.75,0.56,101.33,1.94,2.45,0.96,1.48,238.31,4.08,6.3,1.16,5.13,238.75
2023,1,3,1.53,2.64,0.98,100.92,3.38,4.36,2.47,1.89,207.56,6.46,8.09,4.17,3.92,209.31
2023,1,4,0.68,2.48,0.67,100.42,2.55,3.27,1.93,1.34,203.5,5.35,6.97,3.07,3.9,205.44
2023,1,5,2.66,2.96,0.63,100.65,2.19,2.71,1.04,1.67,253.62,4.6,6.84,1.36,5.48,254.19
2023,1,6,2.69,3.02,0.84,101.15,2.6,3.84,1.88,1.95,308.62,5.08,5.69,3.62,2.08,309.62
2023,1,7,2.97,3.06,0.8,101.73,2.2,2.79,1.69,1.1,235.81,3.99,6.26,2.57,3.69,236.38
2023,1,8,0.75,2.86,0.48,101.81,1.48,2.15,0.57,1.58,209.94,3.02,5.22,0.99,4.23,210.25
2023,1,9,3.15,3.11,0.88,101.03,2.66,3.79,1.23,2.55,295.25,5.15,6.98,2.45,4.53,296.19
2023,1,10,1.94,3.13,0.7,101.16,1.57,2.26,0.58,1.68,196.25,2.52,4.51,0.73,3.77,196.12
2023,1,11,1.69,3.03,0.61,101.37,1.7,2.47,0.84,1.62,96.44,3.12,6.14,1.19,4.95,97.62
2023,1,12,1.39,2.81,0.83,100.66,2.71,5.68,1.37,4.31,171.44,5.36,10.87,2.52,8.34,173.19
2023,1,13,2.81,3.01,1.25,99.9,3.73,5.55,2.8,2.75,302.69,6.87,10.27,5.28,4.99,303.75
2023,1,14,0.82,3.17,1.52,100.58,4.37,5.67,3.06,2.61,339.5,7.69,8.52,6.39,2.13,340.75
2023,1,15,3.44,3.39,1.29,101.21,3.74,5.2,2.62,2.57,338.62,6.75,7.81,5.63,2.19,340.12
2023,1,16,3.32,3.36,0.8,100.95,2.52,2.91,1.65,1.26,295.69,5.09,7.21,2.77,4.44,297.38
2023,1,17,0.9,2.76,0.85,100.16,2.73,3.48,2.28,1.2,226.94,5.34,6.61,3.7,2.91,228.25
2023,1,18,2.8,3.3,0.95,100.66,2.5,3.54,0.88,2.66,229.94,4.22,5.64,1.27,4.38,231.88
2023,1,19,0.88,3.03,1.09,100.3,3.18,4.87,1.6,3.27,166.44,5.95,9.8,2.67,7.12,168.69
2023,1,20,3.07,3.43,1.28,100.53,3.86,5.43,2.48,2.95,296.88,7.38,9.41,5.42,3.98,297.44
2023,1,21,2.91,3.49,0.77,101.52,2.16,3.34,1.09,2.24,249.88,4.05,5.2,1.85,3.35,250.44
2023,1,22,0.77,3.21,0.74,100.77,2.06,3.02,0.57,2.45,137.0,3.6,4.68,1.05,3.63,138.69
2023,1,23,2.55,3.43,1.24,100.45,3.48,5.91,1.1,4.81,280.75,6.14,8.89,2.14,6.75,281.94
2023,1,24,3.59,3.69,0.71,101.7,1.94,2.57,0.11,2.46,230.19,3.53,6.04,0.14,5.91,230.81
2023,1,25,0.46,3.22,0.91,100.58,2.82,4.27,1.57,2.7,155.0,5.49,8.77,3.15,5.62,157.0
2023,1,26,2.51,3.62,1.24,100.39,3.62,5.0,2.8,2.2,266.56,6.65,7.65,4.42,3.23,267.56
2023,1,27,3.38,3.72,0.93,101.45,2.72,3.53,1.68,1.85,262.69,5.08,6.71,3.59,3.12,263.0
2023,1,28,3.78,3.77,0.88,101.9,2.69,3.15,1.93,1.22,226.44,5.23,7.0,3.35,3.65,227.31
2023,1,29,1.4,3.58,0.82,101.7,2.52,3.56,1.8,1.77,214.5,4.84,6.33,3.91,2.42,215.12
2023,1,30,2.87,3.49,0.55,101.36,1.41,2.75,0.34,2.41,231.25,2.68,6.31,0.45,5.86,231.25
2023,1,31,0.5,3.13,0.9,101.4,2.44,3.3,1.62,1.68,117.5,4.07,6.09,3.36,2.73,118.5
2023,2,1,2.22,3.6,1.03,101.69,2.52,4.03,1.46,2.57,125.44,3.95,5.82,2.64,3.18,125.5
2023,2,2,1.27,3.49,0.6,101.39,1.62,2.55,0.81,1.74,168.81,2.91,4.82,1.23,3.58,169.06
2023,2,3,3.35,4.02,1.38,101.45,3.81,6.13,2.12,4.02,317.44,6.69,9.04,4.32,4.72,317.44
2023,2,4,4.1,4.12,0.82,102.76,2.19,3.1,1.06,2.04,161.06,3.85,6.63,1.18,5.45,162.25
2023,2,5,3.24,3.98,1.07,101.64,3.08,4.41,2.36,2.05,201.75,5.73,7.53,4.18,3.35,203.0
2023,2,6,3.2,3.95,1.23,101.18,3.34,5.84,2.08,3.77,265.62,5.98,8.84,4.01,4.83,266.44
2023,2,7,3.35,4.01,0.74,101.84,2.21,3.17,0.9,2.27,137.5,4.37,6.52,1.12,5.4,138.44
