YEAR,MO,DY,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WD10M,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,WD50M,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,WS2M
2022,10,12,101.26,4.0,5.66,2.74,2.92,183.12,6.49,9.24,3.11,6.13,184.19,3.66,4.63,2.58
2022,10,13,100.1,5.19,7.42,0.73,6.69,203.62,7.44,9.9,1.41,8.48,204.62,2.11,4.21,3.49
2022,10,14,100.5,2.27,4.34,0.65,3.69,216.44,3.53,6.49,0.68,5.8,218.31,4.88,4.91,1.37
2022,10,15,100.67,3.98,7.0,2.84,4.16,218.56,6.3,9.28,4.03,5.25,219.62,4.78,4.72,2.39
2022,10,16,100.54,3.09,5.11,0.72,4.4,262.19,5.25,8.59,0.95,7.64,263.25,3.67,4.61,2.0
2022,10,17,99.68,4.91,7.96,2.67,5.29,248.62,7.37,11.02,5.75,5.26,248.75,2.87,4.23,3.31
2022,10,18,99.91,4.27,5.68,3.17,2.51,286.44,6.67,8.92,5.09,3.82,286.69,4.14,4.79,2.88
2022,10,19,100.43,4.73,6.58,3.38,3.2,251.81,7.47,8.42,6.49,1.93,251.81,3.7,4.64,3.16
2022,10,20,100.78,4.32,6.55,3.12,3.43,222.19,6.93,8.8,4.52,4.28,222.88,4.73,4.73,2.77
2022,10,21,101.13,2.43,3.73,1.2,2.53,200.44,3.82,7.02,1.3,5.72,201.88,4.62,4.58,1.41
2022,10,22,101.48,2.3,3.36,0.8,2.57,165.19,3.51,6.28,0.88,5.41,166.06,4.46,4.49,1.35
2022,10,23,101.41,4.41,5.41,1.55,3.85,34.38,6.48,7.95,2.2,5.75,35.69,2.12,4.22,2.94
2022,10,24,101.16,2.88,4.12,1.2,2.93,188.0,4.3,6.23,1.7,4.53,203.44,2.88,4.07,1.9
2022,10,25,100.84,1.63,2.35,0.27,2.09,225.5,2.44,4.25,0.34,3.91,225.88,2.12,4.18,0.98
2022,10,26,100.23,3.09,5.45,1.63,3.82,222.75,4.83,9.36,2.47,6.89,222.81,1.99,4.01,1.94
2022,10,27,101.32,5.08,7.56,3.65,3.91,183.62,8.0,9.4,6.73,2.68,184.5,4.34,4.3,3.39
2022,10,28,102.21,4.82,6.41,3.3,3.1,46.62,7.21,8.75,5.78,2.97,48.0,2.29,3.97,3.24
2022,10,29,102.12,3.34,4.63,1.84,2.8,57.19,4.92,7.15,2.58,4.57,57.94,4.06,4.13,2.2
2022,10,30,101.47,2.23,2.98,0.91,2.09,95.94,3.53,5.79,1.02,4.77,97.81,3.87,4.08,1.38
2022,10,31,100.85,3.33,4.7,2.53,2.16,182.5,5.46,6.13,4.33,1.8,183.62,1.72,3.65,2.09
2022,11,1,100.97,3.69,5.01,2.53,2.48,286.12,6.35,8.48,3.95,4.53,286.75,3.12,3.76,2.35
2022,11,2,101.72,3.09,4.91,1.31,3.6,171.44,4.82,7.93,1.89,6.05,172.06,2.57,3.77,2.01
2022,11,3,101.88,2.77,3.73,1.72,2.02,101.06,4.35,6.45,2.5,3.95,101.94,3.57,3.74,1.65
2022,11,4,101.72,2.24,3.44,0.93,2.5,140.31,3.77,7.38,1.08,6.31,142.0,3.44,3.75,1.39
2022,11,5,101.28,5.15,7.2,2.97,4.23,168.0,8.28,9.84,5.54,4.3,169.25,2.91,3.58,3.34
2022,11,6,101.25,4.25,5.32,3.35,1.98,170.5,7.11,8.66,6.01,2.66,171.69,1.71,3.44,2.72
2022,11,7,101.57,4.21,6.53,3.15,3.38,296.88,7.45,10.66,5.41,5.24,297.75,3.45,3.61,2.66
2022,11,8,102.47,5.17,7.77,3.45,4.32,132.12,7.96,9.69,6.53,3.16,132.69,3.76,3.81,3.45
2022,11,9,102.61,3.63,4.84,2.48,2.37,79.5,5.81,8.44,3.64,4.8,80.94,3.73,3.69,2.33
2022,11,10,101.8,2.53,3.72,1.74,1.97,109.12,4.01,6.23,1.97,4.27,111.0,2.77,3.54,1.55
2022,11,11,100.21,5.51,8.1,2.77,5.33,138.94,8.47,11.94,5.51,6.43,140.5,0.81,3.13,3.61
2022,11,12,99.7,5.02,8.3,1.66,6.65,252.38,7.37,11.84,2.89,8.95,253.19,3.06,3.3,3.34
2022,11,13,100.9,7.23,8.9,4.34,4.55,311.5,9.78,10.99,7.77,3.22,312.69,2.86,3.57,5.02
2022,11,14,101.9,3.03,4.77,0.79,3.98,259.5,4.76,7.74,1.02,6.73,259.88,3.6,3.62,2.01
2022,11,15,101.72,3.8,5.48,2.62,2.85,62.56,5.34,6.88,3.66,3.23,64.31,0.69,3.17,2.52
2022,11,16,100.81,5.12,7.64,3.28,4.37,299.0,7.48,9.73,4.57,5.15,284.62,2.77,3.38,3.47
2022,11,17,101.08,5.63,8.18,3.6,4.58,277.31,8.6,10.06,6.95,3.12,277.88,3.27,3.45,3.8
2022,11,18,101.38,4.43,6.23,3.29,2.95,262.69,7.01,8.3,5.84,2.47,263.5,3.34,3.39,2.95
2022,11,19,101.4,3.38,4.91,1.09,3.81,262.25,5.46,8.57,1.34,7.22,262.31,3.28,3.38,2.13
2022,11,20,101.66,6.14,8.52,2.99,5.53,303.12,9.08,11.25,5.28,5.97,303.5,3.57,3.52,4.13
2022,11,21,102.12,3.52,5.68,1.55,4.12,225.19,5.65,9.14,2.27,6.88,225.5,3.29,3.35,2.22
2022,11,22,101.81,3.11,4.09,0.6,3.48,252.44,5.23,7.88,0.55,7.32,253.25,3.4,3.35,1.72
2022,11,23,101.6,2.41,4.25,0.15,4.1,283.31,3.76,6.89,0.2,6.7,283.81,3.26,3.22,1.48
2022,11,24,101.72,2.82,3.83,0.83,3.0,134.94,4.6,7.66,1.09,6.58,135.81,2.9,3.07,1.66
2022,11,25,100.76,5.09,8.12,3.01,5.12,270.94,8.2,11.02,4.45,6.57,271.56,2.15,2.91,3.38
2022,11,26,101.06,3.66,4.57,2.21,2.36,260.5,6.07,8.02,3.77,4.25,261.0,3.2,3.19,2.2
2022,11,27,99.68,4.93,7.13,3.38,3.75,209.69,8.21,10.79,5.62,5.16,210.75,0.67,2.62,3.2
2022,11,28,100.18,4.82,8.22,3.32,4.89,299.5,7.92,10.34,6.05,4.3,299.88,2.12,2.92,3.09
2022,11,29,101.44,3.46,5.12,2.69,2.44,160.62,5.41,7.98,3.41,4.57,161.31,2.05,2.93,2.18
2022,11,30,100.56,6.88,9.89,4.06,5.82,218.75,10.18,13.61,7.14,6.47,219.88,0.73,2.67,4.66
2022,12,1,102.01,5.05,6.91,2.52,4.38,308.56,7.47,10.0,3.79,6.21,309.31,3.22,3.18,3.36
2022,12,2,102.3,3.56,4.84,1.9,2.94,143.25,5.6,8.98,2.7,6.28,144.81,2.86,2.98,2.33
2022,12,3,101.28,6.52,9.45,4.65,4.8,236.5,10.21,12.82,8.56,4.27,237.81,1.5,2.57,4.36
2022,12,4,101.54,2.83,4.61,0.84,3.77,293.81,4.42,8.51,1.09,7.42,294.25,2.81,3.05,1.89
2022,12,5,101.5,3.06,4.49,1.8,2.69,177.62,4.55,6.45,2.66,3.78,177.94,2.64,2.97,1.86
2022,12,6,101.44,2.32,4.03,1.39,2.64,148.06,4.08,8.05,1.75,6.3,148.94,0.72,2.35,1.41
2022,12,7,101.24,2.95,3.8,1.7,2.1,225.88,5.23,7.84,2.66,5.18,226.5,0.85,2.23,1.77
2022,12,8,101.55,3.34,4.73,1.81,2.91,168.62,6.02,7.76,3.62,4.15,154.12,1.59,2.7,2.05
2022,12,9,101.65,3.36,4.91,2.15,2.76,32.06,5.26,7.43,3.41,4.02,32.44,2.86,2.81,2.12
2022,12,10,101.76,3.24,4.35,2.36,1.99,62.75,5.3,6.7,2.91,3.79,64.06,1.02,2.75,2.06
2022,12,11,101.31,2.55,4.38,1.3,3.07,198.5,4.11,6.27,1.7,4.56,199.62,1.35,2.61,1.7
2022,12,12,101.42,4.55,6.06,3.03,3.04,284.56,6.73,7.47,5.7,1.77,285.5,1.01,2.84,3.13
2022,12,13,101.75,2.97,4.13,1.55,2.59,203.12,4.52,7.4,2.09,5.31,188.62,2.84,2.92,1.99
2022,12,14,101.39,2.7,3.25,1.77,1.48,211.81,4.12,5.56,2.58,2.98,212.56,1.62,2.83,1.63
2022,12,15,100.52,4.8,7.74,2.41,5.34,69.88,7.32,11.72,4.57,7.15,71.19,0.53,2.52,3.22
2022,12,16,99.84,5.82,7.84,3.53,4.31,300.75,8.59,10.64,6.33,4.31,301.81,2.4,2.76,3.87
2022,12,17,100.21,3.95,5.6,2.64,2.95,288.56,6.4,9.62,4.12,5.5,288.31,2.4,2.79,2.49
2022,12,18,100.89,4.77,7.74,2.06,5.68,309.62,7.09,9.58,3.0,6.58,309.31,2.08,2.79,3.17
2022,12,19,101.89,4.57,6.4,3.49,2.91,301.44,7.12,8.2,5.32,2.88,301.94,2.28,2.88,3.1
2022,12,20,102.29,3.3,4.62,2.31,2.32,294.56,4.95,6.78,3.35,3.43,295.44,2.83,2.84,2.16
2022,12,21,102.27,2.38,3.08,1.3,1.78,59.75,3.75,5.56,1.49,4.07,60.12,2.81,2.8,1.4
2022,12,22,100.85,6.16,11.12,2.79,8.34,84.56,9.09,16.36,4.91,11.44,86.31,0.37,2.6,4.15
2022,12,23,99.19,10.22,13.96,5.33,8.63,252.94,13.16,17.01,8.1,8.91,252.75,2.38,2.75,7.19
2022,12,24,100.6,6.47,9.2,2.95,6.24,267.69,8.53,11.58,5.23,6.35,267.31,2.84,2.9,4.59
2022,12,25,100.88,4.09,5.91,3.01,2.91,276.31,6.2,7.05,5.32,1.73,276.38,2.96,2.95,2.73
2022,12,26,101.62,2.56,3.2,1.55,1.65,261.62,3.99,5.91,2.67,3.24,261.5,2.31,2.95,1.62
2022,12,27,101.76,2.13,3.34,0.55,2.79,244.12,3.29,6.45,0.69,5.76,243.81,2.87,2.83,1.27
2022,12,28,101.78,3.47,4.42,2.85,1.57,199.06,6.01,8.23,3.38,4.85,199.5,2.78,2.83,2.06
2022,12,29,101.78,3.19,3.99,1.63,2.36,208.19,5.62,8.15,2.27,5.89,208.44,2.68,2.83,1.87
2022,12,30,101.58,3.28,4.77,2.05,2.72,192.69,5.88,10.02,2.52,7.51,193.38,2.8,2.77,1.87
2022,12,31,100.67,3.11,4.16,2.11,2.05,204.12,5.98,8.62,4.04,4.58,204.5,0.62,2.45,1.64
2023,1,1,100.7,3.23,4.22,1.88,2.34,259.75,5.66,8.72,2.71,6.01,260.12,2.7,2.77,1.77
2023,1,2,101.13,2.76,3.83,0.93,2.9,240.5,4.71,7.38,1.18,6.21,241.06,2.01,2.6,1.53
2023,1,3,100.56,5.21,7.55,2.96,4.59,201.94,8.53,11.95,5.38,6.58,202.94,1.21,2.37,3.27
2023,1,4,100.17,3.86,5.1,2.46,2.64,202.75,7.05,9.34,5.06,4.28,203.44,0.88,2.39,2.31
2023,1,5,100.49,2.35,3.84,0.65,3.2,213.94,4.02,7.31,0.57,6.74,215.31,2.17,2.67,1.27
2023,1,6,100.98,4.63,7.68,2.1,5.58,240.25,7.44,9.59,3.57,6.02,240.38,1.64,2.82,3.01
2023,1,7,101.56,4.08,5.08,3.49,1.58,297.38,6.83,8.37,4.68,3.69,297.62,2.71,2.93,2.65
2023,1,8,101.66,3.09,4.2,1.14,3.06,227.44,4.84,7.39,1.23,6.16,228.5,1.12,2.84,2.08
2023,1,9,100.84,4.69,6.84,2.41,4.44,288.38,7.2,8.92,4.57,4.34,289.06,3.08,3.04,3.18
2023,1,10,101.04,2.33,3.97,0.84,3.13,242.81,3.86,7.73,0.98,6.75,243.75,1.67,2.96,1.36
2023,1,11,101.31,2.82,4.17,1.05,3.12,144.25,4.57,7.25,1.4,5.85,144.75,1.53,2.71,1.84
2023,1,12,100.52,4.27,8.34,3.18,5.15,155.88,6.86,12.64,4.08,8.56,157.94,1.12,2.61,2.88
2023,1,13,99.7,7.62,9.12,5.9,3.21,292.0,10.44,12.94,9.2,3.73,293.0,2.86,2.93,5.34
2023,1,14,100.46,8.12,9.68,6.28,3.4,339.19,10.8,12.18,8.86,3.32,340.12,1.04,3.06,5.75
2023,1,15,101.09,7.3,9.08,4.83,4.25,340.5,10.29,12.09,8.83,3.25,341.75,3.33,3.28,5.11
2023,1,16,100.75,4.62,5.96,1.45,4.51,318.75,7.01,8.89,2.05,6.84,319.75,3.17,3.24,3.03
2023,1,17,99.89,2.92,4.3,0.26,4.05,212.12,4.7,6.18,0.38,5.8,212.5,1.11,2.8,1.79
2023,1,18,100.47,4.66,6.32,2.66,3.66,286.19,6.98,7.95,5.09,2.86,286.5,3.06,3.16,3.12
2023,1,19,100.2,3.37,5.64,1.98,3.66,147.25,5.12,6.8,3.42,3.38,147.81,0.61,2.61,2.16
2023,1,20,100.28,6.8,9.81,3.94,5.88,287.0,10.14,12.36,7.9,4.46,287.56,2.28,3.25,4.69
2023,1,21,101.35,3.8,6.2,1.38,4.83,253.81,5.72,9.21,1.85,7.36,254.25,1.3,3.25,2.6
2023,1,22,100.76,3.97,5.85,2.64,3.21,141.19,5.59,7.02,4.23,2.8,142.31,0.83,3.02,2.7
2023,1,23,100.16,6.27,10.06,2.41,7.66,301.31,8.86,12.81,4.2,8.61,302.25,2.18,3.26,4.38
2023,1,24,101.49,3.75,5.7,0.93,4.77,241.75,5.78,7.4,1.27,6.13,242.38,3.17,3.52,2.45
2023,1,25,100.6,4.85,7.59,2.71,4.88,137.56,7.27,9.42,5.39,4.03,138.5,0.46,3.04,3.29
2023,1,26,100.06,5.95,9.67,3.86,5.8,269.12,8.77,12.35,6.41,5.94,269.62,1.77,3.49,4.11
2023,1,27,101.23,4.05,5.49,2.66,2.84,258.19,6.45,8.95,4.46,4.48,258.0,3.1,3.57,2.59
2023,1,28,101.63,4.37,5.66,2.34,3.32,222.31,7.01,9.61,3.82,5.8,222.62,2.86,3.59,2.82
2023,1,29,101.42,4.2,6.3,2.62,3.67,208.88,6.95,8.4,5.32,3.08,209.44,0.84,3.38,2.72
2023,1,30,101.22,2.3,3.66,0.92,2.74,210.38,3.88,7.76,1.14,6.62,211.94,2.95,3.36,1.39
2023,1,31,101.39,3.62,6.05,1.45,4.6,122.31,5.27,8.14,2.52,5.62,137.38,0.58,3.04,2.53
2023,2,1,101.62,3.89,6.09,2.37,3.73,303.88,5.17,7.25,3.64,3.61,304.12,3.13,3.65,2.7
2023,2,2,101.2,2.66,4.76,0.92,3.84,216.38,4.01,7.33,1.18,6.15,217.19,1.79,3.66,1.8
2023,2,3,101.34,9.16,11.72,4.66,7.06,309.75,11.96,14.28,7.59,6.7,310.12,3.9,4.03,6.55
2023,2,4,102.56,4.81,8.23,0.95,7.27,241.56,6.43,10.61,1.02,9.6,243.31,3.97,3.96,3.51
2023,2,5,101.3,5.25,6.15,4.24,1.9,200.5,8.64,10.17,6.55,3.62,201.38,3.2,3.8,3.52
2023,2,6,101.04,5.48,9.23,3.56,5.67,310.69,9.14,11.91,6.53,5.38,311.25,1.92,3.81,3.57
2023,2,7,101.65,3.58,5.07,2.09,2.98,137.81,6.01,8.89,3.33,5.56,139.19,2.63,3.8,2.23
2023,2,8,101.51,3.72,6.01,2.08,3.93,236.69,6.05,7.74,3.5,4.24,236.56,3.39,3.88,2.27
2023,2,9,100.97,5.0,6.52,2.94,3.57,156.69,7.76,10.53,5.03,5.5,158.06,1.82,3.59,3.34
2023,2,10,100.85,5.34,8.08,3.73,4.34,291.38,8.85,10.6,7.33,3.27,291.69,3.33,4.15,3.55
2023,2,11,101.74,3.65,6.59,0.98,5.61,258.75,5.31,9.79,1.33,8.46,259.0,3.92,4.39,2.53
2023,2,12,100.68,5.12,8.1,1.35,6.75,127.31,6.82,10.66,1.93,8.73,68.19,0.68,3.96,3.55
2023,2,13,99.84,5.85,6.94,4.66,2.27,296.25,8.86,10.64,6.13,4.51,297.56,2.8,4.32,4.03
2023,2,14,101.02,3.11,5.06,0.95,4.11,244.19,5.32,9.88,1.23,8.65,245.56,4.22,4.35,1.93
2023,2,15,100.84,6.12,8.54,3.51,5.04,195.56,9.7,11.39,7.12,4.27,196.75,3.01,4.23,4.14
2023,2,16,100.63,3.8,5.89,2.09,3.79,209.38,6.49,9.73,2.51,7.22,210.62,1.08,3.77,2.42
2023,2,17,100.1,8.55,12.22,3.62,8.6,262.38,11.84,15.62,7.12,8.5,263.06,0.98,4.05,5.98
2023,2,18,101.98,4.78,8.2,3.12,5.09,269.88,6.96,11.12,4.44,6.68,270.69,4.8,4.74,3.33
2023,2,19,101.37,5.42,8.3,2.66,5.63,192.0,8.42,12.12,4.84,7.29,193.12,4.17,4.55,3.66
2023,2,20,99.95,4.05,5.59,2.99,2.61,229.94,6.96,8.59,5.57,3.01,230.62,1.92,4.27,2.57
2023,2,21,99.71,4.72,8.56,0.75,7.81,248.62,7.77,12.86,0.94,11.92,249.19,3.71,4.44,3.12
2023,2,22,100.71,3.71,5.85,2.79,3.06,124.44,5.75,6.98,4.02,2.95,126.12,2.08,4.14,2.39
2023,2,23,100.27,3.8,5.02,1.97,3.05,223.94,6.3,9.87,3.16,6.72,225.75,3.35,4.45,2.45
2023,2,24,101.7,7.41,11.05,3.61,7.44,303.75,10.71,13.67,6.66,7.01,303.94,4.26,4.96,5.18
2023,2,25,101.85,3.05,5.53,0.65,4.89,118.44,4.29,7.13,0.96,6.17,121.12,1.2,4.58,2.17
2023,2,26,100.66,4.07,5.96,1.05,4.92,244.5,6.2,8.22,1.95,6.27,245.75,3.47,4.91,2.77
2023,2,27,100.14,4.88,7.59,2.77,4.82,166.88,6.62,10.12,4.01,6.11,168.69,2.01,4.49,3.3
2023,2,28,99.87,3.03,5.32,0.34,4.98,170.19,4.82,7.03,0.27,6.76,200.06,3.75,4.8,1.95
2023,3,1,100.8,4.39,6.96,2.37,4.59,137.5,6.84,8.88,3.98,4.9,138.94,4.07,4.84,2.93
2023,3,2,99.9,3.95,4.84,3.05,1.79,239.19,6.94,9.27,4.45,4.82,240.06,2.15,4.72,2.54
2023,3,3,100.2,6.23,12.29,3.21,9.08,93.25,8.87,15.9,6.13,9.77,94.5,0.75,4.51,4.34
2023,3,4,99.69,8.12,12.18,2.88,9.3,297.44,11.41,15.34,5.27,10.08,297.69,5.15,5.33,5.63
2023,3,5,101.28,4.11,6.63,1.96,4.67,254.69,6.36,9.14,2.81,6.33,254.75,5.16,5.15,2.68
2023,3,6,101.11,2.48,4.12,0.91,3.21,122.31,4.16,7.81,1.15,6.66,122.69,4.81,5.17,1.52
2023,3,7,100.57,7.73,10.52,2.29,8.23,263.19,10.33,13.71,3.35,10.36,264.0,4.19,5.46,5.47
2023,3,8,101.5,6.77,8.72,5.02,3.7,335.88,9.5,10.75,8.43,2.32,336.69,5.61,5.63,4.78
2023,3,9,101.48,4.34,5.61,2.77,2.84,265.12,6.76,8.55,5.29,3.27,265.69,5.59,5.6,2.94
2023,3,10,100.41,4.61,7.1,2.24,4.86,162.44,6.8,10.44,4.55,5.88,163.81,1.26,4.95,3.16
2023,3,11,100.23,7.49,11.02,3.91,7.11,325.62,10.34,13.57,7.51,6.06,326.69,4.09,5.57,5.26
2023,3,12,100.71,2.76,4.02,2.02,2.0,103.38,4.3,7.34,2.33,5.02,104.5,1.53,5.44,1.88
2023,3,13,100.28,2.97,7.54,0.37,7.16,238.56,4.52,10.23,0.28,9.95,239.56,2.39,5.45,2.05
2023,3,14,100.37,10.6,13.21,7.8,5.41,295.25,13.73,16.31,10.44,5.88,296.62,5.09,5.89,7.52
2023,3,15,100.97,9.06,11.45,4.12,7.33,312.12,12.34,14.17,7.9,6.27,313.44,6.2,6.17,6.36
2023,3,16,100.98,4.07,5.18,3.27,1.91,241.25,6.78,9.51,4.14,5.37,242.19,5.84,5.98,2.65
2023,3,17,99.79,5.64,8.08,3.1,4.98,222.06,8.69,11.22,5.99,5.23,223.12,2.02,5.36,3.75
2023,3,18,100.19,6.12,8.72,4.32,4.4,302.62,8.7,12.0,7.55,4.45,302.69,5.65,6.17,4.3
2023,3,19,101.28,6.7,8.65,3.62,5.03,302.38,9.2,11.82,6.84,4.98,302.81,6.43,6.43,4.72
2023,3,20,101.82,2.95,4.09,1.99,2.09,257.94,4.59,7.77,2.41,5.36,259.0,6.47,6.43,1.86
2023,3,21,102.02,3.23,4.12,1.62,2.5,223.38,5.41,8.26,1.91,6.35,224.19,5.6,6.26,2.02
2023,3,22,101.65,4.38,7.19,2.12,5.07,199.38,7.04,9.13,3.31,5.82,200.25,4.44,5.93,2.87
2023,3,23,100.49,5.44,8.73,3.53,5.2,224.88,8.73,11.64,6.42,5.23,226.0,4.16,5.67,3.59
2023,3,24,100.61,3.64,6.03,1.52,4.51,115.12,5.2,8.64,2.6,6.04,114.94,1.09,5.57,2.49
2023,3,25,100.05,4.84,7.75,2.46,5.29,166.88,6.98,10.34,4.37,5.98,167.75,1.46,5.92,3.3
2023,3,26,100.65,4.02,6.7,1.35,5.35,257.31,6.13,9.22,2.02,7.2,256.94,6.58,6.54,2.65
2023,3,27,100.51,3.68,6.23,2.12,4.11,191.81,5.77,7.8,3.3,4.5,192.69,2.27,5.98,2.38
2023,3,28,101.04,4.24,6.52,1.91,4.61,247.19,6.47,7.98,3.07,4.92,247.0,4.75,6.1,2.89
2023,3,29,101.17,3.02,7.7,0.65,7.05,206.69,4.93,11.71,0.88,10.84,222.31,5.7,6.47,1.99
2023,3,30,101.83,4.2,9.86,0.55,9.31,273.44,5.93,13.2,0.64,12.55,272.81,6.78,6.8,2.93
2023,3,31,101.19,5.34,6.77,3.48,3.29,190.44,8.27,11.11,6.24,4.88,191.38,2.41,5.96,3.56
2023,4,1,99.42,8.66,14.9,6.11,8.79,241.5,12.11,19.45,8.12,11.32,242.81,4.09,6.16,5.91
2023,4,2,100.78,5.73,9.05,1.84,7.2,279.06,7.57,12.7,2.55,10.14,279.06,6.66,6.95,4.02
2023,4,3,100.89,4.98,6.99,3.34,3.65,177.75,7.98,9.81,5.59,4.23,179.12,5.53,6.51,3.25
2023,4,4,100.73,3.96,5.37,3.09,2.27,187.5,6.63,8.35,4.82,3.54,189.25,6.56,6.56,2.52
2023,4,5,100.95,4.73,6.95,2.87,4.08,174.25,7.75,10.33,4.48,5.84,176.31,5.41,6.25,3.02
2023,4,6,101.16,3.44,8.18,1.14,7.04,251.0,5.38,11.12,1.8,9.33,251.88,4.18,5.83,2.24
2023,4,7,101.98,4.09,6.92,2.37,4.55,321.12,6.05,8.56,3.82,4.75,322.31,1.23,6.5,2.77
2023,4,8,102.29,3.93,6.23,2.06,4.18,77.38,5.55,8.19,3.26,4.92,77.31,3.99,7.0,2.66
2023,4,9,102.28,2.55,3.97,1.42,2.55,92.06,3.77,7.58,2.01,5.56,90.94,6.58,7.0,1.72
2023,4,10,102.2,2.78,3.92,1.79,2.13,198.25,4.38,7.78,1.88,5.9,200.12,7.3,7.27,1.76
2023,4,11,101.41,3.38,4.2,2.48,1.73,257.12,5.76,9.03,2.75,6.28,258.56,7.15,7.19,2.09
2023,4,12,100.7,4.72,6.86,3.05,3.8,279.06,7.72,9.05,6.23,2.82,279.88,6.72,6.97,2.91
2023,4,13,100.53,3.49,4.2,2.56,1.64,259.81,6.08,9.02,3.06,5.96,260.5,7.24,7.24,2.09
2023,4,14,100.41,3.75,5.61,2.69,2.91,205.25,6.33,7.66,3.8,3.86,206.0,4.06,6.91,2.34
2023,4,15,100.27,2.08,2.85,1.07,1.78,219.38,3.25,5.51,1.52,3.99,219.19,4.76,6.76,1.28
2023,4,16,99.94,2.88,4.65,0.43,4.22,204.56,4.86,7.83,0.48,7.36,207.88,4.63,6.71,1.78
2023,4,17,99.71,5.63,8.2,3.27,4.94,280.5,7.93,10.86,6.18,4.68,280.12,6.29,7.43,3.91
2023,4,18,100.14,5.98,9.17,2.97,6.2,274.38,8.99,11.93,5.2,6.73,288.31,7.71,7.69,3.98
2023,4,19,101.02,2.8,5.11,0.17,4.93,189.06,3.88,6.18,0.22,5.95,188.94,7.52,7.53,1.88
2023,4,20,101.09,2.86,4.86,1.15,3.7,116.19,4.44,9.09,1.06,8.04,118.12,7.12,7.13,1.88
2023,4,21,100.58,3.05,6.47,0.23,6.23,184.12,5.43,11.73,0.34,11.39,188.5,7.1,7.11,1.91
2023,4,22,100.13,6.12,8.2,3.37,4.83,214.25,8.9,11.08,4.94,6.14,215.38,2.66,6.99,4.17
2023,4,23,100.55,4.7,5.88,3.17,2.7,309.88,6.64,8.49,5.13,3.36,309.69,5.51,7.49,3.25
2023,4,24,101.07,3.77,4.45,2.7,1.74,320.0,5.72,8.06,3.42,4.63,319.5,6.96,7.75,2.61
2023,4,25,101.38,2.78,4.19,0.37,3.82,267.69,4.27,7.78,0.46,7.32,267.62,6.11,7.52,1.86
2023,4,26,101.26,3.49,4.48,2.64,1.84,161.25,5.02,6.63,3.3,3.33,163.19,5.57,7.16,2.35
2023,4,27,101.07,2.95,5.73,0.46,5.27,141.19,4.26,7.95,0.16,7.78,154.44,5.59,7.11,2.01
2023,4,28,100.5,7.76,10.37,4.61,5.76,88.81,10.24,13.45,6.49,6.95,90.88,1.88,7.5,5.37
2023,4,29,99.94,2.83,5.38,1.25,4.12,156.19,4.32,7.63,1.64,6.0,156.62,4.87,7.41,1.93
2023,4,30,98.63,5.15,10.84,1.19,9.66,174.75,7.09,14.56,1.36,13.2,162.38,2.39,7.31,3.54
2023,5,1,98.77,6.48,8.36,4.45,3.91,233.81,9.23,10.67,7.16,3.52,234.5,4.24,7.87,4.46
2023,5,2,98.99,5.19,7.12,2.69,4.44,264.31,7.5,9.09,5.27,3.83,264.38,2.42,7.85,3.58
2023,5,3,99.37,4.8,7.02,2.22,4.8,288.75,6.73,8.66,3.16,5.5,288.81,4.23,7.91,3.3
2023,5,4,100.48,3.59,4.96,1.72,3.24,313.12,5.06,7.66,2.76,4.9,314.06,4.65,7.84,2.48
2023,5,5,101.33,2.59,3.65,1.39,2.26,232.19,3.73,5.62,1.93,3.7,246.75,6.93,7.8,1.73
2023,5,6,101.53,1.46,3.3,0.36,2.94,172.81,2.2,6.23,0.52,5.7,170.38,7.21,7.89,0.92
2023,5,7,100.71,2.17,3.88,0.65,3.22,202.5,3.29,5.63,0.98,4.65,204.25,4.06,7.25,1.34
2023,5,8,100.18,3.94,5.34,1.43,3.91,241.12,5.9,8.02,2.12,5.91,240.62,6.68,7.63,2.56
2023,5,9,100.59,2.8,5.14,0.86,4.28,75.56,3.91,6.02,1.29,4.73,74.94,2.9,7.4,1.89
2023,5,10,101.26,2.35,3.96,1.02,2.95,214.94,3.49,6.34,1.41,4.94,215.56,7.36,7.39,1.53
2023,5,11,101.22,2.12,3.33,0.83,2.5,216.81,3.38,6.8,0.97,5.84,219.31,6.34,7.36,1.28
2023,5,12,101.01,1.87,3.02,0.27,2.74,190.31,3.05,6.4,0.35,6.05,193.56,6.82,7.5,1.08
2023,5,13,100.94,2.86,5.93,1.37,4.56,204.88,4.43,7.38,1.53,5.84,190.31,2.73,7.27,1.78
2023,5,14,101.35,4.16,5.8,2.59,3.21,93.5,6.52,9.91,3.78,6.12,93.38,7.88,8.01,2.78
2023,5,15,101.45,2.97,4.55,0.69,3.85,146.88,4.95,8.3,0.82,7.48,147.88,6.27,8.08,1.98
2023,5,16,100.08,3.41,4.63,1.88,2.75,251.88,5.27,7.39,2.34,5.05,252.88,4.89,7.67,2.31
2023,5,17,100.16,5.5,7.65,3.98,3.67,199.88,7.95,9.12,6.15,2.98,229.56,7.27,7.83,3.78
2023,5,18,101.52,4.02,5.12,3.08,2.04,104.38,5.95,8.39,3.36,5.03,106.06,7.1,7.81,2.8
2023,5,19,101.53,4.38,5.95,2.89,3.05,141.38,6.52,7.32,5.02,2.31,142.38,5.94,7.65,2.96
