YEAR,MO,DY,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,T2M,T2MDEW,T2MWET,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WD10M,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,WD50M,DATE
2021,1,1,0.45,2.42,0.11,-0.7,-1.96,-1.33,96.65,2.23,3.0,1.5,1.5,126.0,3.52,4.79,2.1,2.69,127.12,2021-01-01
2021,1,2,2.1,2.81,0.51,2.7,2.02,2.36,95.76,2.66,3.66,1.77,1.89,198.31,4.66,6.73,2.76,3.96,198.88,2021-01-02
2021,1,3,0.68,2.53,0.16,0.71,0.62,0.67,95.7,1.74,2.77,0.75,2.02,210.31,3.4,6.13,1.25,4.88,213.88,2021-01-03
2021,1,4,0.72,2.51,0.17,0.51,-1.43,-0.46,95.8,1.66,2.51,0.52,1.98,301.0,2.82,4.96,0.7,4.26,300.62,2021-01-04
2021,1,5,1.55,2.75,0.37,-0.55,-2.17,-1.36,95.62,1.7,2.59,0.66,1.94,317.31,2.95,5.48,0.87,4.62,316.19,2021-01-05
2021,1,6,1.89,2.9,0.45,-0.74,-2.61,-1.67,96.26,3.27,4.76,2.52,2.24,325.12,6.02,6.66,4.7,1.97,325.38,2021-01-06
2021,1,7,2.91,3.05,0.69,-0.24,-3.21,-1.73,96.36,2.26,3.61,0.88,2.73,235.12,3.85,6.3,1.36,4.94,250.25,2021-01-07
2021,1,8,1.32,2.95,0.31,-0.33,-2.81,-1.57,95.79,2.03,3.16,0.73,2.43,110.19,3.57,5.65,1.09,4.55,110.0,2021-01-08
2021,1,9,3.03,3.14,0.71,-1.09,-4.89,-2.99,95.91,4.2,5.75,3.19,2.56,329.75,6.86,7.75,5.73,2.02,330.94,2021-01-09
2021,1,10,3.16,3.14,0.73,0.04,-4.88,-2.42,96.64,2.6,4.22,0.64,3.59,225.88,3.98,7.46,0.88,6.58,226.25,2021-01-10
2021,1,11,0.91,2.93,0.21,-0.81,-2.78,-1.8,96.59,1.67,2.26,0.3,1.95,216.06,2.78,4.15,0.45,3.71,218.0,2021-01-11
2021,1,12,3.19,3.16,0.73,-0.81,-3.88,-2.35,96.26,1.85,2.44,0.95,1.48,282.94,3.12,4.49,1.63,2.86,283.69,2021-01-12
2021,1,13,3.0,3.09,0.68,0.64,-2.7,-1.03,95.83,1.98,2.55,1.36,1.2,242.38,3.2,4.24,1.87,2.38,244.88,2021-01-13
2021,1,14,2.83,3.15,0.64,1.92,-1.45,0.23,95.25,2.04,2.71,0.74,1.97,241.06,3.43,4.81,1.02,3.79,242.0,2021-01-14
2021,1,15,1.29,3.01,0.29,0.91,0.26,0.59,94.96,2.5,4.97,1.48,3.49,182.12,4.09,6.56,2.72,3.84,184.31,2021-01-15
2021,1,16,1.64,3.13,0.37,-1.2,-2.85,-2.02,94.55,2.41,3.55,1.69,1.87,292.5,4.64,7.23,2.48,4.77,293.19,2021-01-16
2021,1,17,1.78,3.11,0.39,-0.0,-2.63,-1.31,95.05,2.91,4.39,1.98,2.41,248.44,5.57,6.52,4.0,2.52,250.19,2021-01-17
2021,1,18,1.57,3.25,0.34,-1.49,-4.52,-3.01,95.46,3.1,5.27,2.08,3.2,270.06,5.71,7.38,4.01,3.37,270.69,2021-01-18
2021,1,19,2.77,3.29,0.6,-0.67,-3.86,-2.27,96.24,3.07,5.28,2.23,3.05,267.06,5.48,7.47,4.13,3.33,268.12,2021-01-19
2021,1,20,2.85,3.42,0.61,-0.96,-4.85,-2.9,95.94,3.95,7.12,1.09,6.03,281.06,6.68,10.98,1.77,9.22,281.06,2021-01-20
2021,1,21,3.26,3.35,0.7,-0.44,-3.27,-1.85,95.17,3.13,4.36,1.91,2.45,254.5,5.83,8.61,3.59,5.02,256.19,2021-01-21
2021,1,22,3.33,3.46,0.7,0.11,-3.9,-1.89,95.32,3.84,5.28,2.76,2.53,298.31,7.35,8.91,6.1,2.81,297.81,2021-01-22
2021,1,23,3.62,3.66,0.76,-4.92,-9.67,-7.3,96.38,3.9,6.22,2.09,4.13,323.25,6.48,8.69,4.07,4.62,322.94,2021-01-23
2021,1,24,2.21,3.43,0.46,-3.62,-7.18,-5.4,96.44,1.75,2.37,0.18,2.19,227.69,3.19,4.51,0.16,4.35,231.31,2021-01-24
2021,1,25,0.7,3.06,0.15,-0.42,-1.1,-0.76,95.87,1.87,2.77,0.38,2.39,139.56,2.77,3.85,0.63,3.22,140.44,2021-01-25
2021,1,26,1.77,3.32,0.36,-0.01,-0.16,-0.09,95.29,2.66,3.56,1.74,1.82,209.19,4.4,7.23,2.49,4.73,211.31,2021-01-26
2021,1,27,2.35,3.5,0.48,-1.01,-2.76,-1.88,95.94,2.55,3.7,1.41,2.28,226.56,4.27,6.0,2.56,3.44,225.94,2021-01-27
2021,1,28,3.61,3.79,0.72,-4.85,-8.98,-6.92,96.45,6.15,7.87,4.03,3.84,303.94,9.16,10.93,6.11,4.82,303.75,2021-01-28
2021,1,29,3.8,3.84,0.75,-7.44,-11.58,-9.51,96.66,4.2,5.34,2.06,3.28,321.44,6.67,8.58,3.7,4.87,321.31,2021-01-29
2021,1,30,3.49,3.82,0.68,-5.21,-9.17,-7.19,96.7,1.85,2.36,0.59,1.77,210.56,3.2,4.73,0.46,4.27,211.06,2021-01-30
2021,1,31,0.72,3.58,0.14,-3.32,-4.35,-3.84,95.9,3.14,5.0,1.32,3.68,119.62,4.41,6.53,2.84,3.69,121.62,2021-01-31
2021,2,1,1.6,3.65,0.3,-2.7,-4.32,-3.51,95.03,4.18,5.02,2.94,2.09,320.44,5.98,7.49,4.23,3.25,320.56,2021-02-01
2021,2,2,1.78,3.83,0.34,-2.93,-5.56,-4.24,94.68,7.0,8.54,4.57,3.96,321.62,10.29,12.03,7.59,4.44,322.62,2021-02-02
2021,2,3,3.46,4.0,0.65,-3.73,-6.74,-5.23,95.05,6.85,8.01,5.41,2.6,313.06,10.27,11.36,8.83,2.53,314.12,2021-02-03
2021,2,4,3.68,4.04,0.69,-2.2,-6.1,-4.15,95.6,3.12,5.12,0.88,4.23,246.19,5.55,8.37,1.16,7.2,247.19,2021-02-04
2021,2,5,3.62,3.95,0.66,0.58,-2.37,-0.89,94.94,3.55,5.5,2.27,3.23,242.25,6.34,8.47,3.89,4.58,243.56,2021-02-05
2021,2,6,2.53,4.01,0.46,1.08,-3.0,-0.96,95.88,3.07,5.02,0.95,4.07,234.31,5.7,7.61,1.28,6.32,235.56,2021-02-06
2021,2,7,2.03,3.9,0.37,-1.6,-3.58,-2.6,95.74,2.71,5.96,0.4,5.56,270.06,4.52,8.31,0.6,7.71,269.69,2021-02-07
2021,2,8,3.94,4.08,0.7,-3.02,-6.48,-4.75,96.69,2.47,3.81,0.86,2.95,176.0,3.8,6.57,1.29,5.28,178.12,2021-02-08
2021,2,9,2.85,3.78,0.51,1.15,-0.03,0.56,96.32,1.98,2.72,1.15,1.57,263.81,3.45,5.38,1.98,3.4,266.19,2021-02-09
2021,2,10,0.96,3.77,0.16,0.15,-1.45,-0.65,96.54,1.92,3.09,1.24,1.85,142.19,3.05,4.28,2.15,2.13,143.25,2021-02-10
2021,2,11,0.97,3.86,0.17,-0.69,-1.87,-1.28,96.29,2.62,3.97,0.37,3.6,60.75,3.79,5.12,0.75,4.38,75.5,2021-02-11
2021,2,12,1.43,4.05,0.24,-3.21,-5.45,-4.33,96.49,2.27,3.16,1.38,1.77,104.25,3.05,4.61,1.45,3.16,106.69,2021-02-12
2021,2,13,0.89,4.04,0.15,-3.04,-4.52,-3.78,96.27,1.95,2.51,0.98,1.52,64.25,2.55,3.27,1.29,1.99,64.38,2021-02-13
2021,2,14,1.34,3.97,0.23,-0.88,-2.34,-1.61,96.34,1.8,2.83,0.42,2.41,26.75,2.63,3.7,0.52,3.18,53.88,2021-02-14
2021,2,15,0.91,3.94,0.15,-0.69,-1.74,-1.21,95.95,2.3,4.9,1.3,3.59,99.12,3.27,7.51,1.7,5.81,100.81,2021-02-15
2021,2,16,2.82,4.35,0.46,-1.65,-4.17,-2.91,95.18,3.92,5.62,1.64,3.98,270.75,6.24,7.88,3.65,4.23,271.0,2021-02-16
2021,2,17,4.11,4.55,0.66,-5.35,-8.93,-7.13,96.73,2.24,4.08,1.27,2.81,156.44,3.25,6.0,1.3,4.7,173.69,2021-02-17
2021,2,18,1.1,4.11,0.18,-3.88,-5.45,-4.66,96.51,1.89,2.93,1.13,1.8,60.75,2.49,3.72,1.64,2.08,62.0,2021-02-18
2021,2,19,2.23,4.48,0.36,-2.88,-4.67,-3.77,96.12,3.11,4.17,1.25,2.92,317.88,5.08,7.1,1.6,5.5,316.38,2021-02-19
2021,2,20,3.81,4.92,0.6,-7.2,-10.67,-8.94,96.67,4.62,6.12,2.38,3.75,310.94,7.24,8.48,4.17,4.31,310.5,2021-02-20
2021,2,21,4.34,4.92,0.68,-5.44,-8.85,-7.14,97.28,2.35,3.24,0.86,2.38,219.69,3.88,5.73,0.91,4.82,221.94,2021-02-21
2021,2,22,1.58,4.57,0.24,-1.35,-2.19,-1.77,95.75,3.76,6.65,2.62,4.03,224.94,6.35,9.79,4.77,5.02,226.81,2021-02-22
2021,2,23,4.31,4.82,0.66,1.37,-1.02,0.17,95.34,4.27,7.84,2.65,5.2,268.56,7.68,12.02,4.82,7.2,270.0,2021-02-23
2021,2,24,4.84,4.91,0.73,5.23,2.51,3.87,95.81,3.52,5.45,2.05,3.4,240.81,6.33,9.09,3.72,5.37,242.19,2021-02-24
2021,2,25,4.53,5.03,0.68,3.69,-2.3,0.69,96.37,2.75,4.23,1.14,3.09,337.0,4.88,8.78,1.84,6.95,333.94,2021-02-25
2021,2,26,3.01,4.78,0.45,1.08,-1.92,-0.42,96.93,2.52,3.66,1.55,2.1,141.88,4.34,5.47,3.13,2.34,142.5,2021-02-26
2021,2,27,3.24,4.63,0.48,5.42,4.33,4.87,96.32,2.6,4.83,0.82,4.0,233.31,4.06,6.57,1.27,5.3,234.19,2021-02-27
2021,2,28,0.75,4.52,0.11,7.31,7.51,7.41,96.05,2.36,4.12,0.84,3.28,174.62,4.11,6.28,1.33,4.96,178.25,2021-02-28
2021,3,1,1.76,4.94,0.25,5.23,2.6,3.91,95.48,4.37,6.65,2.36,4.29,294.5,7.83,10.32,4.65,5.67,294.75,2021-03-01
2021,3,2,5.47,5.53,0.78,-0.17,-7.63,-3.9,96.45,2.7,4.34,0.34,4.0,275.88,4.55,8.59,0.71,7.88,275.69,2021-03-02
2021,3,3,5.01,5.33,0.71,3.08,-2.57,0.25,95.75,2.61,3.7,1.54,2.16,284.62,4.77,6.81,2.24,4.56,284.69,2021-03-03
2021,3,4,4.94,5.27,0.69,2.44,-1.82,0.31,95.71,4.48,6.4,2.73,3.66,315.44,7.3,8.93,4.7,4.23,315.25,2021-03-04
2021,3,5,5.75,5.72,0.8,-2.06,-7.91,-4.99,96.07,4.63,6.3,3.56,2.73,318.06,7.54,8.77,6.65,2.12,318.31,2021-03-05
2021,3,6,5.69,5.71,0.78,-0.33,-6.02,-3.17,96.31,3.55,4.72,2.3,2.42,314.19,6.26,7.29,4.93,2.36,314.31,2021-03-06
2021,3,7,5.77,5.77,0.79,-0.26,-6.41,-3.34,96.84,2.04,2.52,1.26,1.25,330.62,3.32,4.59,1.78,2.8,328.62,2021-03-07
2021,3,8,5.52,5.56,0.74,3.01,-4.84,-0.91,97.24,2.17,3.25,0.9,2.34,284.5,3.52,5.34,1.57,3.77,284.62,2021-03-08
2021,3,9,4.23,5.19,0.56,8.44,2.8,5.62,97.17,2.77,3.44,1.91,1.52,278.94,4.72,6.8,2.86,3.95,279.75,2021-03-09
2021,3,10,5.51,5.57,0.73,11.12,3.74,7.43,97.08,2.35,3.92,0.2,3.73,186.44,4.26,7.85,0.24,7.61,193.44,2021-03-10
2021,3,11,5.38,5.51,0.7,12.4,8.29,10.34,96.68,3.45,5.5,2.27,3.23,226.62,6.5,7.91,3.12,4.8,228.69,2021-03-11
2021,3,12,2.56,5.37,0.34,11.4,7.97,9.69,96.58,3.12,4.13,1.98,2.15,285.06,5.82,7.62,3.55,4.07,285.5,2021-03-12
2021,3,13,4.78,5.99,0.62,6.85,-0.28,3.29,96.73,2.48,3.59,1.05,2.55,322.25,4.65,7.82,1.66,6.16,319.94,2021-03-13
2021,3,14,5.43,5.97,0.7,5.12,-1.22,1.94,96.36,4.45,6.72,3.01,3.72,314.94,7.58,10.04,4.14,5.89,315.44,2021-03-14
2021,3,15,5.05,6.17,0.64,1.28,-5.77,-2.25,96.8,2.63,4.2,1.87,2.33,164.38,4.2,7.36,1.88,5.49,164.38,2021-03-15
2021,3,16,2.93,5.65,0.37,2.9,1.58,2.25,96.13,3.13,4.73,1.34,3.39,171.94,4.27,5.88,1.91,3.96,175.31,2021-03-16
2021,3,17,2.96,5.74,0.37,6.85,5.23,6.04,96.08,1.66,3.22,0.45,2.76,126.88,2.29,4.66,0.39,4.27,124.25,2021-03-17
2021,3,18,1.4,5.45,0.17,8.34,7.66,8.01,95.15,3.65,6.52,1.25,5.27,153.81,5.53,8.87,2.14,6.73,156.0,2021-03-18
2021,3,19,6.33,6.33,0.77,2.39,-4.26,-0.93,96.39,5.41,7.49,2.68,4.81,21.81,8.28,9.98,6.08,3.9,22.75,2021-03-19
2021,3,20,6.44,6.39,0.78,2.42,-4.38,-0.98,97.51,2.39,3.05,1.37,1.68,65.12,3.85,5.88,1.95,3.94,65.75,2021-03-20
2021,3,21,6.41,6.39,0.77,6.27,-1.79,2.24,97.39,2.01,2.72,0.88,1.83,102.88,3.06,5.38,1.29,4.09,104.12,2021-03-21
2021,3,22,6.13,6.39,0.73,7.34,-1.27,3.04,96.88,1.9,2.64,0.18,2.46,107.56,2.84,5.19,0.24,4.95,108.75,2021-03-22
2021,3,23,2.56,5.93,0.3,9.07,7.53,8.3,96.49,2.2,3.23,1.39,1.84,99.56,3.7,5.39,1.99,3.4,100.31,2021-03-23
2021,3,24,2.11,5.82,0.25,11.42,10.86,11.14,95.98,1.31,2.36,0.13,2.23,176.62,2.7,5.12,0.31,4.8,178.88,2021-03-24
2021,3,25,2.72,5.81,0.32,13.55,12.8,13.18,95.96,2.7,5.78,0.36,5.43,206.44,4.63,9.39,0.39,9.01,207.44,2021-03-25
2021,3,26,6.29,6.34,0.73,15.94,11.58,13.76,95.63,5.48,7.87,2.34,5.53,261.88,8.93,12.23,5.02,7.2,262.5,2021-03-26
2021,3,27,4.34,6.16,0.5,12.14,9.52,10.83,96.27,2.46,4.28,0.84,3.44,222.25,4.22,5.93,1.04,4.89,222.94,2021-03-27
2021,3,28,2.1,5.78,0.24,12.33,9.37,10.85,95.21,5.59,8.97,2.27,6.7,235.81,8.88,13.41,4.7,8.7,237.38,2021-03-28
2021,3,29,6.3,6.79,0.72,6.27,-1.42,2.42,96.38,3.45,6.58,0.52,6.06,259.94,5.4,10.7,0.72,9.99,258.75,2021-03-29
2021,3,30,6.49,6.72,0.73,9.69,4.15,6.92,96.65,3.61,5.57,2.25,3.32,191.31,6.0,8.06,3.64,4.43,192.94,2021-03-30
2021,3,31,1.56,6.08,0.17,11.73,10.73,11.23,95.87,3.19,6.45,0.48,5.96,236.75,5.29,9.53,1.02,8.52,238.5,2021-03-31
2021,4,1,4.58,6.8,0.51,2.3,-3.99,-0.85,96.01,5.56,6.62,3.31,3.3,318.81,8.11,9.23,5.66,3.57,319.31,2021-04-01
2021,4,2,6.78,7.21,0.75,-1.14,-8.48,-4.81,96.8,4.96,6.87,2.37,4.5,324.81,7.8,9.42,4.99,4.43,325.44,2021-04-02
2021,4,3,6.72,6.9,0.73,3.73,-4.49,-0.38,96.96,1.91,2.48,1.18,1.3,282.25,3.33,4.85,1.99,2.86,283.56,2021-04-03
2021,4,4,6.79,6.8,0.74,9.47,3.53,6.5,96.32,3.86,5.3,2.66,2.64,299.75,6.89,7.8,5.1,2.7,300.31,2021-04-04
2021,4,5,6.32,6.7,0.69,12.31,4.11,8.21,96.18,2.07,2.82,1.34,1.49,275.31,3.52,6.18,1.92,4.25,274.62,2021-04-05
2021,4,6,5.78,6.63,0.62,15.58,9.48,12.54,95.91,2.38,3.3,1.54,1.76,317.31,4.02,5.75,2.19,3.55,316.06,2021-04-06
2021,4,7,5.39,6.45,0.58,17.33,11.83,14.58,95.83,2.54,3.52,1.16,2.35,242.81,4.45,6.89,1.92,4.97,242.81,2021-04-07
2021,4,8,5.91,6.26,0.62,14.27,10.54,12.4,95.87,3.34,5.24,1.54,3.7,125.62,5.2,7.29,2.89,4.4,128.0,2021-04-08
2021,4,9,2.94,6.48,0.31,13.67,11.93,12.8,95.97,2.12,3.06,1.29,1.77,131.75,3.45,4.73,2.34,2.38,135.81,2021-04-09
2021,4,10,3.96,6.61,0.41,16.01,13.43,14.72,95.48,2.95,4.84,1.05,3.78,157.31,4.64,8.11,1.88,6.23,160.38,2021-04-10
2021,4,11,6.33,7.0,0.66,16.29,11.87,14.08,94.39,3.34,5.08,2.06,3.01,240.5,5.73,8.41,3.96,4.45,242.38,2021-04-11
2021,4,12,3.3,6.91,0.34,12.51,8.23,10.37,95.0,2.32,3.37,1.17,2.2,297.19,3.99,4.81,2.03,2.78,296.19,2021-04-12
2021,4,13,6.05,7.04,0.62,12.58,8.5,10.54,96.02,2.13,3.42,1.12,2.3,241.06,3.4,4.71,1.72,2.98,268.12,2021-04-13
2021,4,14,1.92,6.41,0.2,11.58,9.83,10.71,95.92,1.34,2.55,0.26,2.29,167.94,2.14,3.22,0.29,2.93,197.0,2021-04-14
2021,4,15,4.4,7.35,0.45,9.21,3.73,6.47,95.23,3.61,5.71,1.41,4.3,298.75,6.05,8.25,3.23,5.02,298.44,2021-04-15
2021,4,16,6.05,7.32,0.62,7.29,1.87,4.58,95.25,3.68,5.32,2.42,2.9,302.25,6.44,7.55,5.21,2.35,302.38,2021-04-16
2021,4,17,4.83,7.18,0.48,8.39,3.8,6.09,95.35,2.16,3.31,1.12,2.19,314.75,3.45,4.68,1.63,3.05,314.06,2021-04-17
2021,4,18,4.09,7.25,0.41,10.43,5.26,7.84,95.5,1.53,1.96,0.63,1.33,294.75,2.37,3.38,0.83,2.55,295.31,2021-04-18
2021,4,19,5.12,7.25,0.51,11.33,4.37,7.85,95.47,1.23,2.42,0.57,1.84,268.56,2.1,5.09,0.88,4.2,277.88,2021-04-19
2021,4,20,7.48,7.56,0.74,13.05,7.1,10.08,95.63,3.66,4.95,2.46,2.48,222.62,6.35,8.68,2.94,5.74,224.62,2021-04-20
2021,4,21,5.37,7.39,0.53,7.74,1.94,4.83,95.33,4.77,7.02,2.18,4.84,277.81,7.4,9.59,4.16,5.42,277.56,2021-04-21
2021,4,22,5.46,7.57,0.54,3.35,-3.6,-0.13,95.94,4.16,6.0,2.61,3.39,295.69,7.16,8.6,5.71,2.89,296.19,2021-04-22
2021,4,23,6.16,7.71,0.6,6.2,-0.27,2.97,96.24,2.42,2.96,1.66,1.3,279.94,4.0,5.38,3.08,2.3,281.25,2021-04-23
2021,4,24,3.22,7.09,0.31,7.65,2.58,5.12,95.81,2.07,3.09,0.23,2.86,176.38,3.04,4.44,0.38,4.05,177.94,2021-04-24
2021,4,25,4.43,7.43,0.43,9.94,6.15,8.05,95.4,3.62,5.64,1.95,3.69,295.81,5.88,7.95,2.68,5.27,296.62,2021-04-25
2021,4,26,7.74,7.8,0.75,11.12,3.81,7.47,96.24,2.45,3.94,1.09,2.84,279.0,3.98,5.57,1.66,3.91,276.5,2021-04-26
2021,4,27,7.27,7.61,0.7,17.48,12.79,15.13,95.97,3.02,3.96,1.95,2.02,229.5,5.71,7.43,2.5,4.93,232.0,2021-04-27
2021,4,28,5.86,7.19,0.56,20.1,16.09,18.09,95.79,2.88,3.78,2.06,1.72,254.38,5.51,6.83,4.19,2.64,256.5,2021-04-28
2021,4,29,3.32,6.75,0.32,19.48,15.6,17.54,95.17,3.81,5.79,1.85,3.94,244.5,6.88,9.66,4.26,5.41,246.5,2021-04-29
2021,4,30,7.36,8.01,0.7,12.88,5.62,9.25,95.32,6.38,7.98,3.52,4.45,303.94,10.34,11.89,7.25,4.64,304.0,2021-04-30
2021,5,1,8.38,8.37,0.8,10.46,-0.01,5.23,95.96,3.21,5.12,1.83,3.3,287.31,5.7,9.63,2.71,6.92,288.12,2021-05-01
2021,5,2,6.83,7.83,0.65,17.02,9.51,13.26,95.59,3.02,4.32,2.11,2.21,239.5,5.54,6.73,3.31,3.41,241.75,2021-05-02
2021,5,3,3.53,6.91,0.33,17.43,15.6,16.51,95.27,2.66,4.9,1.01,3.89,220.5,4.72,7.06,1.88,5.19,222.44,2021-05-03
2021,5,4,4.79,7.29,0.45,19.76,17.18,18.47,95.22,2.54,3.8,1.49,2.3,236.69,4.62,5.88,3.25,2.64,239.5,2021-05-04
2021,5,5,5.65,7.58,0.53,16.78,12.71,14.75,95.32,3.62,5.97,1.7,4.27,283.94,5.8,8.03,2.33,5.7,283.69,2021-05-05
2021,5,6,7.32,8.26,0.68,10.01,2.55,6.28,95.97,2.45,4.09,1.3,2.78,312.94,3.84,7.22,1.94,5.28,311.88,2021-05-06
2021,5,7,3.26,7.6,0.3,9.07,3.8,6.44,95.55,2.34,5.01,0.24,4.77,253.0,3.71,7.45,0.3,7.16,254.69,2021-05-07
2021,5,8,7.45,8.21,0.69,8.67,2.1,5.38,95.8,3.55,5.99,1.12,4.88,292.44,5.62,8.39,1.56,6.83,292.12,2021-05-08
2021,5,9,4.88,7.61,0.45,12.38,6.48,9.43,95.71,4.16,6.94,0.45,6.48,210.06,6.67,10.03,0.62,9.41,212.81,2021-05-09
2021,5,10,6.37,8.02,0.59,12.3,5.76,9.03,95.75,3.14,4.55,1.78,2.77,322.81,5.09,6.89,3.87,3.02,320.5,2021-05-10
2021,5,11,6.25,7.98,0.57,12.3,4.33,8.31,96.28,2.59,4.34,1.42,2.93,305.81,4.52,6.55,2.01,4.53,306.31,2021-05-11
2021,5,12,6.28,8.39,0.57,10.12,1.89,6.01,96.67,2.68,3.73,1.55,2.17,196.69,4.48,6.23,3.06,3.17,196.38,2021-05-12
2021,5,13,7.84,8.43,0.71,12.3,2.27,7.29,96.75,2.23,2.76,1.51,1.25,159.06,3.66,5.38,2.89,2.48,142.88,2021-05-13
2021,5,14,5.43,8.26,0.49,13.22,3.76,8.48,96.77,1.47,2.5,0.33,2.18,226.75,2.33,4.45,0.68,3.77,240.31,2021-05-14
2021,5,15,6.84,8.22,0.62,15.15,5.1,10.12,96.73,1.66,2.62,0.75,1.87,191.75,2.68,5.64,0.83,4.81,191.94,2021-05-15
2021,5,16,2.35,7.69,0.21,12.75,9.12,10.94,96.72,1.48,2.29,0.68,1.62,178.25,2.63,4.91,0.62,4.29,181.94,2021-05-16
2021,5,17,5.97,7.83,0.54,14.43,9.01,11.72,96.86,1.45,2.18,0.15,2.03,155.56,2.07,3.3,0.41,2.88,154.31,2021-05-17
2021,5,18,6.99,8.04,0.62,16.62,10.99,13.8,97.05,2.09,2.75,1.26,1.49,193.44,3.09,4.62,1.88,2.74,194.25,2021-05-18
2021,5,19,8.15,8.27,0.73,18.94,11.39,15.16,97.1,2.05,2.59,0.41,2.17,188.31,3.45,4.88,0.56,4.32,188.5,2021-05-19
2021,5,20,7.89,8.19,0.7,21.42,12.12,16.77,97.28,2.19,3.07,0.68,2.39,194.56,3.86,5.76,0.93,4.82,194.06,2021-05-20
2021,5,21,8.12,8.17,0.73,20.59,11.33,15.96,97.5,2.03,2.97,0.82,2.15,167.62,3.36,5.56,0.73,4.82,167.94,2021-05-21
2021,5,22,5.66,7.8,0.5,21.3,12.44,16.87,96.98,2.88,3.88,2.12,1.76,301.38,5.22,5.88,3.3,2.58,301.19,2021-05-22
2021,5,23,6.62,7.89,0.59,23.23,14.19,18.71,96.38,3.43,4.73,2.31,2.41,306.19,5.89,6.97,4.72,2.25,307.06,2021-05-23
2021,5,24,2.25,6.86,0.2,21.07,17.88,19.48,96.52,2.08,2.86,1.23,1.63,167.12,3.31,5.56,1.41,4.15,172.19,2021-05-24
2021,5,25,5.56,7.52,0.49,21.73,16.37,19.05,96.61,2.49,3.49,1.86,1.63,187.0,3.91,5.48,2.63,2.85,192.56,2021-05-25
2021,5,26,6.6,7.66,0.59,24.15,17.25,20.7,96.18,2.69,4.4,1.74,2.66,256.06,4.8,6.55,2.61,3.94,257.44,2021-05-26
2021,5,27,7.74,8.43,0.68,22.28,14.37,18.33,96.07,1.99,2.5,1.55,0.95,251.56,3.59,4.74,2.33,2.41,250.31,2021-05-27
2021,5,28,3.88,7.39,0.34,19.67,15.62,17.65,95.49,2.09,3.86,1.07,2.79,159.94,3.59,5.59,2.2,3.38,163.56,2021-05-28
2021,5,29,2.23,7.96,0.2,13.2,10.8,12.0,95.59,3.39,5.35,1.59,3.76,55.38,4.72,6.8,3.26,3.55,55.75,2021-05-29
2021,5,30,2.79,8.22,0.24,11.48,6.87,9.17,96.38,2.48,3.38,1.55,1.82,179.44,3.66,4.6,3.16,1.45,207.31,2021-05-30
2021,5,31,7.58,8.51,0.66,15.69,8.02,11.86,96.82,1.73,3.09,0.32,2.78,241.94,2.75,4.33,0.14,4.19,268.94,2021-05-31
2021,6,1,6.2,8.01,0.54,19.31,12.02,15.66,96.7,2.0,2.71,1.33,1.38,201.81,3.29,4.84,2.31,2.53,206.62,2021-06-01
2021,6,2,5.61,7.65,0.49,19.71,13.68,16.69,96.45,2.42,3.52,1.43,2.09,176.62,4.23,5.1,2.7,2.41,178.75,2021-06-02
2021,6,3,3.92,7.45,0.34,21.49,16.05,18.76,96.02,2.37,3.78,1.38,2.41,206.75,4.16,5.39,3.36,2.03,208.62,2021-06-03
2021,6,4,7.16,8.17,0.62,21.84,15.25,18.55,95.94,2.33,3.32,1.37,1.95,283.25,4.04,4.68,2.91,1.77,283.25,2021-06-04
2021,6,5,8.07,8.37,0.7,23.91,14.26,19.08,96.17,2.36,3.31,0.37,2.95,237.81,4.17,5.38,0.55,4.83,239.12,2021-06-05
2021,6,6,6.84,8.23,0.59,25.13,16.57,20.85,96.28,1.75,2.41,0.45,1.96,233.25,3.27,4.84,0.59,4.24,233.75,2021-06-06
2021,6,7,5.34,7.74,0.46,25.05,18.88,21.96,96.3,2.06,3.48,1.37,2.11,208.94,3.43,4.76,1.94,2.81,211.69,2021-06-07
2021,6,8,5.87,7.78,0.51,25.19,19.37,22.28,96.28,1.45,2.04,0.77,1.27,276.31,2.73,4.05,1.3,2.75,277.06,2021-06-08
2021,6,9,3.96,7.47,0.34,23.02,18.98,21.0,96.24,1.84,2.85,0.66,2.2,319.88,2.91,4.32,0.98,3.34,320.31,2021-06-09
2021,6,10,4.6,7.64,0.4,22.89,18.89,20.89,95.9,1.7,2.45,0.74,1.7,202.56,2.99,3.84,0.93,2.91,203.25,2021-06-10
2021,6,11,2.53,7.71,0.22,20.94,19.79,20.37,95.47,2.28,3.17,1.44,1.73,71.75,3.57,4.33,2.86,1.47,73.69,2021-06-11
2021,6,12,4.32,7.91,0.38,21.0,17.09,19.05,95.48,2.06,2.58,1.41,1.17,58.81,3.13,3.59,2.48,1.11,58.12,2021-06-12
2021,6,13,4.28,7.99,0.37,22.74,18.45,20.6,95.64,1.52,2.02,1.12,0.9,193.12,2.8,5.14,1.21,3.93,200.81,2021-06-13
2021,6,14,7.89,8.29,0.68,23.25,16.49,19.87,95.46,2.01,2.37,1.55,0.83,270.88,3.76,5.91,2.66,3.24,271.44,2021-06-14
2021,6,15,7.18,8.28,0.62,19.65,13.3,16.48,95.56,3.04,3.89,2.02,1.88,325.5,5.0,5.85,3.59,2.27,325.94,2021-06-15
